PDB_ID	CDR	Length	Cluster_Label
8qrf	SEQ_H2	6	1
6utk	SEQ_H2	6	1
6wo5	SEQ_H2	6	1
7r7n	SEQ_H2	6	1
6lxj	SEQ_H2	6	1
4jhw	SEQ_H2	6	1
5udc	SEQ_H2	6	1
6wo4	SEQ_H2	6	1
7k9z	SEQ_H2	6	1
5y9j	SEQ_H2	6	1
6uyg	SEQ_H2	6	1
8thz	SEQ_H2	6	1
8r9y	SEQ_H2	6	1
7v3l	SEQ_H2	6	1
7q9f	SEQ_H2	6	1
8dwa	SEQ_H2	6	1
7y0w	SEQ_H2	6	1
9dpc	SEQ_H2	6	1
8wyj	SEQ_H2	6	1
6vn1	SEQ_H2	6	1
7wh8	SEQ_H2	6	1
4mwf	SEQ_H2	6	1
8e2u	SEQ_H2	6	2
7u9e	SEQ_H2	6	2
6b0s	SEQ_H2	6	2
7rxl	SEQ_H2	6	2
7eya	SEQ_H2	6	2
7uvh	SEQ_H2	6	2
7tjq	SEQ_H2	6	2
8ume	SEQ_H2	6	2
6att	SEQ_H2	6	2
8dww	SEQ_H2	6	2
7wn2	SEQ_H2	6	2
7v23	SEQ_H2	6	2
6phc	SEQ_H2	6	2
6xkp	SEQ_H2	6	2
8hlc	SEQ_H2	6	2
7cdj	SEQ_H2	6	2
7wi0	SEQ_H2	6	2
7s5q	SEQ_H2	6	2
8dxs	SEQ_H2	6	2
8w0v	SEQ_H2	6	2
6pe9	SEQ_H2	6	2
8gpy	SEQ_H2	6	2
7e5s	SEQ_H2	6	2
6e56	SEQ_H2	6	2
8r1d	SEQ_H2	6	2
7yxu	SEQ_H2	6	2
8xi6	SEQ_H2	6	2
4ut6	SEQ_H2	6	2
7wwm	SEQ_H2	6	2
7mzm	SEQ_H2	6	2
5eii	SEQ_H2	6	2
7si2	SEQ_H2	6	2
8dg9	SEQ_H2	6	2
8f6e	SEQ_H2	6	2
7rxi	SEQ_H2	6	2
7uvq	SEQ_H2	6	2
7s0x	SEQ_H2	6	2
7ej4	SEQ_H2	6	2
6woz	SEQ_H2	6	2
7ws1	SEQ_H2	6	2
8bbn	SEQ_H2	6	2
7zfd	SEQ_H2	6	2
7rxj	SEQ_H2	6	2
7ntc	SEQ_H2	6	2
7ey0	SEQ_H2	6	2
7qny	SEQ_H2	6	2
7e9o	SEQ_H2	6	2
7uvo	SEQ_H2	6	2
8keo	SEQ_H2	6	2
8qzr	SEQ_H2	6	2
6pe8	SEQ_H2	6	2
8sit	SEQ_H2	6	2
7f3q	SEQ_H2	6	2
7bep	SEQ_H2	6	2
8gav	SEQ_H2	6	2
6xq2	SEQ_H2	6	2
8oz3	SEQ_H2	6	2
7fcp	SEQ_H2	6	2
8jiz	SEQ_H2	6	2
4qhu	SEQ_H2	6	2
7u9w	SEQ_H2	6	2
6oej	SEQ_H2	6	2
5n0a	SEQ_H2	6	2
8qrf	SEQ_H2	6	2
7t4r	SEQ_H2	6	2
7l7e	SEQ_H2	6	2
7wch	SEQ_H2	6	2
7ps5	SEQ_H2	6	2
8k5g	SEQ_H2	6	2
7rr0	SEQ_H2	6	2
7r6x	SEQ_H2	6	2
7e3k	SEQ_H2	6	2
7lrt	SEQ_H2	6	2
7qez	SEQ_H2	6	2
6mg7	SEQ_H2	6	2
7beo	SEQ_H2	6	2
7tcc	SEQ_H2	6	2
7x7o	SEQ_H2	6	2
7orb	SEQ_H2	6	2
7qtj	SEQ_H2	6	2
8dad	SEQ_H2	6	2
7x91	SEQ_H2	6	2
7s5r	SEQ_H2	6	2
7s5q	SEQ_H2	6	2
7xj6	SEQ_H2	6	2
8bg8	SEQ_H2	6	2
8gsb	SEQ_H2	6	2
7s0b	SEQ_H2	6	2
6wtu	SEQ_H2	6	2
4y5x	SEQ_H2	6	2
6wtv	SEQ_H2	6	2
6ii8	SEQ_H2	6	2
7dpm	SEQ_H2	6	2
7mzk	SEQ_H2	6	2
2vxs	SEQ_H2	6	2
7wog	SEQ_H2	6	2
8as0	SEQ_H2	6	2
8dxt	SEQ_H2	6	2
8dy1	SEQ_H2	6	2
8rpb	SEQ_H2	6	2
8rp8	SEQ_H2	6	2
9aru	SEQ_H2	6	2
8xse	SEQ_H2	6	2
8hgl	SEQ_H2	6	2
7ezv	SEQ_H2	6	2
6wn1	SEQ_H2	6	2
7st5	SEQ_H2	6	2
7klg	SEQ_H2	6	2
7kml	SEQ_H2	6	2
3p0y	SEQ_H2	6	2
6nms	SEQ_H2	6	2
7vyt	SEQ_H2	6	2
7rw2	SEQ_H2	6	2
7k8w	SEQ_H2	6	2
7k9z	SEQ_H2	6	2
8d48	SEQ_H2	6	2
5n7w	SEQ_H2	6	2
7t4r	SEQ_H2	6	2
7k8x	SEQ_H2	6	2
7vux	SEQ_H2	6	2
8gy5	SEQ_H2	6	2
8i3u	SEQ_H2	6	2
8jel	SEQ_H2	6	2
5lbs	SEQ_H2	6	2
8r9w	SEQ_H2	6	2
8ez7	SEQ_H2	6	2
7mem	SEQ_H2	6	2
7cu5	SEQ_H2	6	2
7r40	SEQ_H2	6	2
7e9b	SEQ_H2	6	2
7mzk	SEQ_H2	6	2
6nmu	SEQ_H2	6	2
7e8c	SEQ_H2	6	2
8jmm	SEQ_H2	6	2
7chh	SEQ_H2	6	2
7wsl	SEQ_H2	6	2
6jjp	SEQ_H2	6	2
7f3q	SEQ_H2	6	2
7s0d	SEQ_H2	6	2
7xic	SEQ_H2	6	3
7ley	SEQ_H2	6	3
7kqh	SEQ_H2	6	3
7kqg	SEQ_H2	6	3
7ly9	SEQ_H2	6	3
7s0c	SEQ_H2	6	3
7m42	SEQ_H2	6	3
7phu	SEQ_H2	6	3
7lop	SEQ_H2	6	3
6xey	SEQ_H2	6	3
7mzh	SEQ_H2	6	3
5ggs	SEQ_H2	6	3
7l56	SEQ_H2	6	3
7nd7	SEQ_H2	6	3
8sax	SEQ_H2	6	3
8qq0	SEQ_H2	6	3
8pwh	SEQ_H2	6	3
8qkr	SEQ_H2	6	3
8vym	SEQ_H2	6	3
9azr	SEQ_H2	6	3
9l1s	SEQ_H2	6	3
7kdd	SEQ_H2	6	3
4ot1	SEQ_H2	6	3
7mw6	SEQ_H2	6	3
8el2	SEQ_H2	6	3
7bu8	SEQ_H2	6	3
8yx9	SEQ_H2	6	3
6fax	SEQ_H2	6	3
7ugq	SEQ_H2	6	3
6mlm	SEQ_H2	6	3
6b0e	SEQ_H2	6	3
6b0g	SEQ_H2	6	3
7or9	SEQ_H2	6	3
3wlw	SEQ_H2	6	3
7m6g	SEQ_H2	6	3
6pzz	SEQ_H2	6	3
5k9o	SEQ_H2	6	3
7lex	SEQ_H2	6	3
7luc	SEQ_H2	6	3
7wn8	SEQ_H2	6	3
7lue	SEQ_H2	6	3
8cwj	SEQ_H2	6	3
7yvi	SEQ_H2	6	3
8s6m	SEQ_H2	6	3
8hld	SEQ_H2	6	3
5xj3	SEQ_H2	6	3
7swp	SEQ_H2	6	3
8zr4	SEQ_H2	6	3
8t9z	SEQ_H2	6	3
4ypg	SEQ_H2	6	3
8wyj	SEQ_H2	6	3
7ubs	SEQ_H2	6	3
5vn8	SEQ_H2	6	3
7ul0	SEQ_H2	6	3
7ps6	SEQ_H2	6	3
9bdg	SEQ_H2	6	3
7qtj	SEQ_H2	6	3
8gpx	SEQ_H2	6	3
9azt	SEQ_H2	6	3
8hn7	SEQ_H2	6	3
6um7	SEQ_H2	6	3
5w4l	SEQ_H2	6	3
7x8w	SEQ_H2	6	3
7czy	SEQ_H2	6	3
7m6h	SEQ_H2	6	3
8rh0	SEQ_H2	6	3
7u9o	SEQ_H2	6	3
8yww	SEQ_H2	6	3
8ywx	SEQ_H2	6	3
6q20	SEQ_H2	6	3
8z4e	SEQ_H2	6	3
6q1z	SEQ_H2	6	3
7xjf	SEQ_H2	6	3
9dq5	SEQ_H2	6	3
8eqf	SEQ_H2	6	3
7eh5	SEQ_H2	6	3
6phf	SEQ_H2	6	3
7f15	SEQ_H2	6	3
8v5l	SEQ_H2	6	3
7rdw	SEQ_H2	6	3
7fjc	SEQ_H2	6	3
8y3i	SEQ_H2	6	3
8sis	SEQ_H2	6	3
8csj	SEQ_H2	6	3
7byr	SEQ_H2	6	3
3wsq	SEQ_H2	6	3
7ll1	SEQ_H2	6	3
6mfp	SEQ_H2	6	3
5w08	SEQ_H2	6	3
7te1	SEQ_H2	6	3
5uea	SEQ_H2	6	3
5uek	SEQ_H2	6	3
5x8l	SEQ_H2	6	3
6xkr	SEQ_H2	6	3
9avo	SEQ_H2	6	3
2fjh	SEQ_H2	6	3
8vui	SEQ_H2	6	3
5vkd	SEQ_H2	6	3
5xhv	SEQ_H2	6	3
8szy	SEQ_H2	6	3
7lf2	SEQ_H2	6	3
5tzt	SEQ_H2	6	3
5o4g	SEQ_H2	6	3
8gf2	SEQ_H2	6	3
8cwj	SEQ_H2	6	3
7kzb	SEQ_H2	6	3
5grj	SEQ_H2	6	3
6mi2	SEQ_H2	6	3
7ps4	SEQ_H2	6	3
8pwh	SEQ_H2	6	3
6bgt	SEQ_H2	6	3
7mw3	SEQ_H2	6	3
7wb5	SEQ_H2	6	3
7tjq	SEQ_H2	6	3
2fjg	SEQ_H2	6	3
4zff	SEQ_H2	6	3
5tzu	SEQ_H2	6	3
4al8	SEQ_H2	6	3
7l2f	SEQ_H2	6	3
5ggr	SEQ_H2	6	3
8dyy	SEQ_H2	6	3
7x92	SEQ_H2	6	3
6xpz	SEQ_H2	6	3
3u2s	SEQ_H2	6	3
7u9p	SEQ_H2	6	3
8wfh	SEQ_H2	6	3
8suo	SEQ_H2	6	3
7y3n	SEQ_H2	6	3
4fqj	SEQ_H2	6	3
7zbu	SEQ_H2	6	3
7prz	SEQ_H2	6	3
2ghw	SEQ_H2	6	3
7eng	SEQ_H2	6	3
6ii4	SEQ_H2	6	3
7bpk	SEQ_H2	6	3
7n4l	SEQ_H2	6	3
7kqb	SEQ_H2	6	3
7tb8	SEQ_H2	6	3
7tcc	SEQ_H2	6	3
6kyz	SEQ_H2	6	3
7k8s	SEQ_H2	6	3
7czu	SEQ_H2	6	3
6pzw	SEQ_H2	6	3
7cwn	SEQ_H2	6	3
7x90	SEQ_H2	6	3
7yck	SEQ_H2	6	3
8bcz	SEQ_H2	6	3
8h07	SEQ_H2	6	3
8j1q	SEQ_H2	6	3
8h7l	SEQ_H2	6	3
8cbe	SEQ_H2	6	3
8f2x	SEQ_H2	6	3
8cbd	SEQ_H2	6	3
7ps2	SEQ_H2	6	3
7kde	SEQ_H2	6	3
7lsf	SEQ_H2	6	3
5a3i	SEQ_H2	6	3
8dg8	SEQ_H2	6	3
8xsj	SEQ_H2	6	3
8cwk	SEQ_H2	6	3
7n62	SEQ_H2	6	3
7ukl	SEQ_H2	6	3
7xcz	SEQ_H2	6	3
8uzc	SEQ_H2	6	3
7wp0	SEQ_H2	6	3
6wir	SEQ_H2	6	3
7dzx	SEQ_H2	6	3
7wo4	SEQ_H2	6	3
7dzy	SEQ_H2	6	3
6xkq	SEQ_H2	6	3
7phu	SEQ_H2	6	3
7yh6	SEQ_H2	6	3
7orb	SEQ_H2	6	3
7t7b	SEQ_H2	6	3
7cwn	SEQ_H2	6	3
6xpx	SEQ_H2	6	3
7deo	SEQ_H2	6	3
7ur4	SEQ_H2	6	3
7ly3	SEQ_H2	6	3
6o25	SEQ_H2	6	3
7q0i	SEQ_H2	6	3
7lxw	SEQ_H2	6	3
5ggv	SEQ_H2	6	3
8eoo	SEQ_H2	6	3
8f0i	SEQ_H2	6	3
7ukm	SEQ_H2	6	3
8xsf	SEQ_H2	6	3
8f2j	SEQ_H2	6	3
7l5b	SEQ_H2	6	3
6ofi	SEQ_H2	6	3
7su0	SEQ_H2	6	3
8kfa	SEQ_H2	6	3
5ugy	SEQ_H2	6	3
7pnm	SEQ_H2	6	3
8y4a	SEQ_H2	6	3
9l6c	SEQ_H2	6	3
7e39	SEQ_H2	6	3
8dz3	SEQ_H2	6	3
8dyw	SEQ_H2	6	3
8dz4	SEQ_H2	6	3
8pwx	SEQ_H2	6	3
8bg1	SEQ_H2	6	3
7xmz	SEQ_H2	6	3
7wi0	SEQ_H2	6	3
7ezv	SEQ_H2	6	3
8hrd	SEQ_H2	6	3
7xdl	SEQ_H2	6	3
5ibl	SEQ_H2	6	3
7n3c	SEQ_H2	6	3
7tl0	SEQ_H2	6	3
7z2m	SEQ_H2	6	3
7ycl	SEQ_H2	6	3
7fcp	SEQ_H2	6	3
8zby	SEQ_H2	6	3
6iuv	SEQ_H2	6	3
8dv6	SEQ_H2	6	3
6wm9	SEQ_H2	6	3
8xse	SEQ_H2	6	3
7u0x	SEQ_H2	6	3
8cwi	SEQ_H2	6	3
9cci	SEQ_H2	6	3
9au2	SEQ_H2	6	3
7n4i	SEQ_H2	6	3
7bnv	SEQ_H2	6	3
7v2a	SEQ_H2	6	3
7k8v	SEQ_H2	6	3
5tz2	SEQ_H2	6	3
7m6e	SEQ_H2	6	3
7upl	SEQ_H2	6	3
8dzh	SEQ_H2	6	3
8bsf	SEQ_H2	6	3
8u1c	SEQ_H2	6	3
8sdh	SEQ_H2	6	3
8vus	SEQ_H2	6	3
8z6s	SEQ_H2	6	3
8z6u	SEQ_H2	6	3
8yro	SEQ_H2	6	3
7y6l	SEQ_H2	6	3
7lab	SEQ_H2	6	3
7cws	SEQ_H2	6	3
8dm3	SEQ_H2	6	3
7sj0	SEQ_H2	6	3
7lcn	SEQ_H2	6	3
7e7x	SEQ_H2	6	3
8us0	SEQ_H2	6	3
7l2c	SEQ_H2	6	3
4dvr	SEQ_H2	6	3
8swh	SEQ_H2	6	3
7l2d	SEQ_H2	6	3
8hes	SEQ_H2	6	3
7xsb	SEQ_H2	6	3
7dk2	SEQ_H2	6	3
6u02	SEQ_H2	6	3
7jv4	SEQ_H2	6	3
7jva	SEQ_H2	6	3
7wwl	SEQ_H2	6	3
7vzt	SEQ_H2	6	3
8zhe	SEQ_H2	6	3
5xj4	SEQ_H2	6	3
4z5r	SEQ_H2	6	3
5iwl	SEQ_H2	6	3
7fjo	SEQ_H2	6	3
5anm	SEQ_H2	6	3
8dw9	SEQ_H2	6	3
6kz0	SEQ_H2	6	3
9bj2	SEQ_H2	6	3
8tzy	SEQ_H2	6	3
8tgv	SEQ_H2	6	3
7u9e	SEQ_H2	6	3
3whe	SEQ_H2	6	3
7ucq	SEQ_H2	6	3
9c44	SEQ_H2	6	3
7ui1	SEQ_H2	6	3
8q5y	SEQ_H2	6	3
7uvi	SEQ_H2	6	3
9dq3	SEQ_H2	6	3
7wsc	SEQ_H2	6	3
7yrn	SEQ_H2	6	3
7ua2	SEQ_H2	6	3
7wr9	SEQ_H2	6	3
5f9o	SEQ_H2	6	3
8r9y	SEQ_H2	6	3
5f9w	SEQ_H2	6	3
7vyr	SEQ_H2	6	3
7laa	SEQ_H2	6	3
5t3z	SEQ_H2	6	3
8sxj	SEQ_H2	6	3
7k8z	SEQ_H2	6	3
7ytn	SEQ_H2	6	3
4j6r	SEQ_H2	6	3
8vpf	SEQ_H2	6	3
4uv7	SEQ_H2	6	3
4jb9	SEQ_H2	6	3
4ydi	SEQ_H2	6	3
5te6	SEQ_H2	6	3
7rxp	SEQ_H2	6	3
8w0w	SEQ_H2	6	3
7ykj	SEQ_H2	6	3
4y5v	SEQ_H2	6	3
4y5y	SEQ_H2	6	3
6cdi	SEQ_H2	6	3
7x95	SEQ_H2	6	3
7ua8	SEQ_H2	6	3
