PDB_ID	CDR	Length	Cluster_Label
5o4o	SEQ_H1	7	1
7k8x	SEQ_H1	7	1
5if0	SEQ_H1	7	1
6aod	SEQ_H1	7	1
7lop	SEQ_H1	7	1
6xey	SEQ_H1	7	1
7rdw	SEQ_H1	7	1
5fec	SEQ_H1	7	1
7l5b	SEQ_H1	7	1
7mzh	SEQ_H1	7	1
7l56	SEQ_H1	7	1
7amq	SEQ_H1	7	1
6xlq	SEQ_H1	7	1
7nd7	SEQ_H1	7	1
6myy	SEQ_H1	7	1
8dlw	SEQ_H1	7	1
8e1p	SEQ_H1	7	1
8el2	SEQ_H1	7	1
8qpr	SEQ_H1	7	1
8sm1	SEQ_H1	7	1
9clp	SEQ_H1	7	1
9auh	SEQ_H1	7	1
9azr	SEQ_H1	7	1
9aug	SEQ_H1	7	1
5o14	SEQ_H1	7	1
5ob5	SEQ_H1	7	1
7sfw	SEQ_H1	7	1
5f9w	SEQ_H1	7	1
6i07	SEQ_H1	7	1
5iwl	SEQ_H1	7	1
4d9r	SEQ_H1	7	1
5ggs	SEQ_H1	7	1
5l0q	SEQ_H1	7	1
7lex	SEQ_H1	7	1
3x3f	SEQ_H1	7	1
7t4r	SEQ_H1	7	1
8blq	SEQ_H1	7	1
7yrn	SEQ_H1	7	1
8pmz	SEQ_H1	7	1
8ts0	SEQ_H1	7	1
5w08	SEQ_H1	7	1
5o4g	SEQ_H1	7	1
6uqr	SEQ_H1	7	1
7jr7	SEQ_H1	7	1
8sj4	SEQ_H1	7	1
5t3z	SEQ_H1	7	1
7f15	SEQ_H1	7	1
6fax	SEQ_H1	7	1
4z5r	SEQ_H1	7	1
7eh5	SEQ_H1	7	1
8dwy	SEQ_H1	7	1
7ua8	SEQ_H1	7	1
7xsb	SEQ_H1	7	1
8zr4	SEQ_H1	7	1
8urf	SEQ_H1	7	1
8t9z	SEQ_H1	7	1
7tl0	SEQ_H1	7	1
7fjc	SEQ_H1	7	1
3wsq	SEQ_H1	7	1
4al8	SEQ_H1	7	1
4np4	SEQ_H1	7	1
7jwg	SEQ_H1	7	1
5n7w	SEQ_H1	7	1
4hwb	SEQ_H1	7	1
7e72	SEQ_H1	7	1
7bnv	SEQ_H1	7	1
3wlw	SEQ_H1	7	1
6mi2	SEQ_H1	7	1
5wk3	SEQ_H1	7	1
7k8v	SEQ_H1	7	1
4i2x	SEQ_H1	7	1
7m6e	SEQ_H1	7	1
6phf	SEQ_H1	7	1
6u36	SEQ_H1	7	1
7z4t	SEQ_H1	7	1
7z2m	SEQ_H1	7	1
7ul0	SEQ_H1	7	1
8cz8	SEQ_H1	7	1
8tvj	SEQ_H1	7	1
9jbq	SEQ_H1	7	1
8tv3	SEQ_H1	7	1
7deo	SEQ_H1	7	1
6ymq	SEQ_H1	7	1
5cus	SEQ_H1	7	1
8d7e	SEQ_H1	7	1
8hes	SEQ_H1	7	1
8hgl	SEQ_H1	7	1
6wzk	SEQ_H1	7	1
7dm1	SEQ_H1	7	1
8z6r	SEQ_H1	7	1
8z6u	SEQ_H1	7	1
7mw6	SEQ_H1	7	1
8yx9	SEQ_H1	7	1
8szy	SEQ_H1	7	1
8u1p	SEQ_H1	7	1
8wyj	SEQ_H1	7	1
5y11	SEQ_H1	7	1
7ps4	SEQ_H1	7	1
7ycl	SEQ_H1	7	1
3ulu	SEQ_H1	7	1
7cwn	SEQ_H1	7	1
7v2a	SEQ_H1	7	1
5eu7	SEQ_H1	7	1
8hrd	SEQ_H1	7	1
7lue	SEQ_H1	7	1
7n4i	SEQ_H1	7	1
8zby	SEQ_H1	7	1
5a3i	SEQ_H1	7	1
8fgx	SEQ_H1	7	1
6al5	SEQ_H1	7	1
6cdi	SEQ_H1	7	1
8bsf	SEQ_H1	7	1
6mfp	SEQ_H1	7	1
8y4a	SEQ_H1	7	1
7or9	SEQ_H1	7	1
6ofi	SEQ_H1	7	1
8gf2	SEQ_H1	7	1
7m42	SEQ_H1	7	1
8cwj	SEQ_H1	7	1
7kzb	SEQ_H1	7	1
6b0e	SEQ_H1	7	1
7fcp	SEQ_H1	7	1
1i9r	SEQ_H1	7	1
7mxl	SEQ_H1	7	1
6pzz	SEQ_H1	7	1
7t25	SEQ_H1	7	1
8gpx	SEQ_H1	7	1
3ulu	SEQ_H1	7	1
8tvd	SEQ_H1	7	1
8u1c	SEQ_H1	7	1
5bk1	SEQ_H1	7	1
5uek	SEQ_H1	7	1
6pi7	SEQ_H1	7	1
4g80	SEQ_H1	7	1
6e1k	SEQ_H1	7	1
8smk	SEQ_H1	7	1
9avo	SEQ_H1	7	1
8tnj	SEQ_H1	7	1
8v5l	SEQ_H1	7	1
4yfl	SEQ_H1	7	1
7lfb	SEQ_H1	7	1
4ydi	SEQ_H1	7	1
8uky	SEQ_H1	7	1
6okm	SEQ_H1	7	1
7tjq	SEQ_H1	7	1
6eyo	SEQ_H1	7	1
7luc	SEQ_H1	7	1
7xjf	SEQ_H1	7	1
5vqm	SEQ_H1	7	1
8wsn	SEQ_H1	7	1
7wkx	SEQ_H1	7	1
7y6l	SEQ_H1	7	1
5f9o	SEQ_H1	7	1
6o3b	SEQ_H1	7	1
8slb	SEQ_H1	7	1
8ath	SEQ_H1	7	1
8the	SEQ_H1	7	1
7upl	SEQ_H1	7	1
4od2	SEQ_H1	7	2
1adq	SEQ_H1	7	2
5tpn	SEQ_H1	7	2
7zfd	SEQ_H1	7	2
3wd5	SEQ_H1	7	2
6q20	SEQ_H1	7	2
6ppg	SEQ_H1	7	2
7ey0	SEQ_H1	7	2
7qny	SEQ_H1	7	2
7xic	SEQ_H1	7	2
7kqg	SEQ_H1	7	2
6q1z	SEQ_H1	7	2
7kqh	SEQ_H1	7	2
7ley	SEQ_H1	7	2
6rlo	SEQ_H1	7	2
7ws1	SEQ_H1	7	2
7wjy	SEQ_H1	7	2
7e9o	SEQ_H1	7	2
8f0h	SEQ_H1	7	2
8oxv	SEQ_H1	7	2
8bg1	SEQ_H1	7	2
7y3n	SEQ_H1	7	2
8tbq	SEQ_H1	7	2
8wfh	SEQ_H1	7	2
8qrf	SEQ_H1	7	2
8yww	SEQ_H1	7	2
8ywx	SEQ_H1	7	2
8dxs	SEQ_H1	7	2
6bft	SEQ_H1	7	2
8z4e	SEQ_H1	7	2
8ix3	SEQ_H1	7	2
8suo	SEQ_H1	7	2
7z12	SEQ_H1	7	2
7kdd	SEQ_H1	7	2
4ot1	SEQ_H1	7	2
8say	SEQ_H1	7	2
7xw7	SEQ_H1	7	2
8uwz	SEQ_H1	7	2
6mvl	SEQ_H1	7	2
6aru	SEQ_H1	7	2
6p9h	SEQ_H1	7	2
9bjg	SEQ_H1	7	2
2fed	SEQ_H1	7	2
7fjo	SEQ_H1	7	2
8hld	SEQ_H1	7	2
7t9n	SEQ_H1	7	2
8vqf	SEQ_H1	7	2
8cyh	SEQ_H1	7	2
2fjg	SEQ_H1	7	2
8vgp	SEQ_H1	7	2
6kz0	SEQ_H1	7	2
7sjn	SEQ_H1	7	2
6bkd	SEQ_H1	7	2
8jiz	SEQ_H1	7	2
8xs3	SEQ_H1	7	2
4j6r	SEQ_H1	7	2
5tz2	SEQ_H1	7	2
8a44	SEQ_H1	7	2
7te1	SEQ_H1	7	2
8si1	SEQ_H1	7	2
7st5	SEQ_H1	7	2
5wux	SEQ_H1	7	2
5anm	SEQ_H1	7	2
7ll1	SEQ_H1	7	2
4uv7	SEQ_H1	7	2
7d85	SEQ_H1	7	2
7mzm	SEQ_H1	7	2
7bep	SEQ_H1	7	2
6xkp	SEQ_H1	7	2
3jwo	SEQ_H1	7	2
7cdj	SEQ_H1	7	2
6pe8	SEQ_H1	7	2
6pe9	SEQ_H1	7	2
7wur	SEQ_H1	7	2
6wjl	SEQ_H1	7	2
7wn2	SEQ_H1	7	2
8gh4	SEQ_H1	7	2
8jel	SEQ_H1	7	2
8gav	SEQ_H1	7	2
8hlc	SEQ_H1	7	2
8ruu	SEQ_H1	7	2
8bbn	SEQ_H1	7	2
7xmz	SEQ_H1	7	2
8i3u	SEQ_H1	7	2
3mxw	SEQ_H1	7	2
8ol9	SEQ_H1	7	2
7e7e	SEQ_H1	7	2
8cwj	SEQ_H1	7	2
7f3q	SEQ_H1	7	2
6was	SEQ_H1	7	2
8pq2	SEQ_H1	7	2
4xny	SEQ_H1	7	2
6bgt	SEQ_H1	7	2
8qzr	SEQ_H1	7	2
7woa	SEQ_H1	7	2
7chz	SEQ_H1	7	2
4irz	SEQ_H1	7	2
6t3j	SEQ_H1	7	2
6t3j	SEQ_H1	7	2
7ubr	SEQ_H1	7	2
8pwh	SEQ_H1	7	2
7uvf	SEQ_H1	7	2
4ydl	SEQ_H1	7	2
1uj3	SEQ_H1	7	2
8ivw	SEQ_H1	7	2
6svl	SEQ_H1	7	2
7ezv	SEQ_H1	7	2
8g30	SEQ_H1	7	2
6r0x	SEQ_H1	7	2
7ui1	SEQ_H1	7	2
1jps	SEQ_H1	7	2
8dyw	SEQ_H1	7	2
7pc2	SEQ_H1	7	2
8iow	SEQ_H1	7	2
7ur4	SEQ_H1	7	2
8jmm	SEQ_H1	7	2
7qti	SEQ_H1	7	2
8cwk	SEQ_H1	7	2
6w16	SEQ_H1	7	2
6wo5	SEQ_H1	7	2
6wgl	SEQ_H1	7	2
7fcp	SEQ_H1	7	2
5vic	SEQ_H1	7	2
8suo	SEQ_H1	7	2
8ekd	SEQ_H1	7	2
8sj6	SEQ_H1	7	2
6xpx	SEQ_H1	7	2
9dng	SEQ_H1	7	2
7ugq	SEQ_H1	7	2
7uvo	SEQ_H1	7	2
5esv	SEQ_H1	7	2
8dv6	SEQ_H1	7	2
7m30	SEQ_H1	7	2
4cni	SEQ_H1	7	2
4jb9	SEQ_H1	7	2
8vkx	SEQ_H1	7	2
8v52	SEQ_H1	7	2
6uye	SEQ_H1	7	2
6wm9	SEQ_H1	7	2
6xq0	SEQ_H1	7	2
6m58	SEQ_H1	7	2
6bf4	SEQ_H1	7	2
3u4e	SEQ_H1	7	2
4ye4	SEQ_H1	7	2
6usf	SEQ_H1	7	2
8vui	SEQ_H1	7	2
5vn8	SEQ_H1	7	2
7e7x	SEQ_H1	7	2
7l2c	SEQ_H1	7	2
7l2d	SEQ_H1	7	2
7cws	SEQ_H1	7	2
7lcn	SEQ_H1	7	2
5udc	SEQ_H1	7	2
7rxp	SEQ_H1	7	2
7mzl	SEQ_H1	7	2
5e8e	SEQ_H1	7	2
8tco	SEQ_H1	7	2
1iqd	SEQ_H1	7	2
6oao	SEQ_H1	7	2
7sj0	SEQ_H1	7	2
8swh	SEQ_H1	7	2
8dm3	SEQ_H1	7	2
8us0	SEQ_H1	7	2
6mlm	SEQ_H1	7	2
3w9e	SEQ_H1	7	2
8dlr	SEQ_H1	7	2
2xtj	SEQ_H1	7	2
4yjz	SEQ_H1	7	2
8wyj	SEQ_H1	7	2
7y0w	SEQ_H1	7	2
4r4n	SEQ_H1	7	2
7so5	SEQ_H1	7	2
7kfh	SEQ_H1	7	2
5d1q	SEQ_H1	7	2
3p0y	SEQ_H1	7	2
7f9w	SEQ_H1	7	2
8tp2	SEQ_H1	7	2
6wo5	SEQ_H1	7	2
7sue	SEQ_H1	7	2
8r9y	SEQ_H1	7	2
6yio	SEQ_H1	7	2
6vy4	SEQ_H1	7	2
6vc9	SEQ_H1	7	2
5vgj	SEQ_H1	7	2
8w0y	SEQ_H1	7	2
8cin	SEQ_H1	7	2
7ytn	SEQ_H1	7	2
7vyr	SEQ_H1	7	2
7s8h	SEQ_H1	7	2
8vqd	SEQ_H1	7	2
7kej	SEQ_H1	7	2
8dwa	SEQ_H1	7	2
7kml	SEQ_H1	7	2
7klg	SEQ_H1	7	2
7x8w	SEQ_H1	7	2
3r1g	SEQ_H1	7	2
5xhv	SEQ_H1	7	2
6o2b	SEQ_H1	7	2
8sau	SEQ_H1	7	2
8tjn	SEQ_H1	7	2
8jmm	SEQ_H1	7	2
4jhw	SEQ_H1	7	2
2xra	SEQ_H1	7	2
8dnn	SEQ_H1	7	2
6wty	SEQ_H1	7	2
8tzy	SEQ_H1	7	2
1bvk	SEQ_H1	7	2
4ywg	SEQ_H1	7	2
8q5d	SEQ_H1	7	2
7ljr	SEQ_H1	7	2
7kmg	SEQ_H1	7	2
3ma9	SEQ_H1	7	2
2qad	SEQ_H1	7	2
6cmg	SEQ_H1	7	2
4khx	SEQ_H1	7	2
7wtf	SEQ_H1	7	2
7uvs	SEQ_H1	7	2
7wh8	SEQ_H1	7	2
8tgv	SEQ_H1	7	2
6iw2	SEQ_H1	7	2
8vpf	SEQ_H1	7	2
3eob	SEQ_H1	7	2
2r0k	SEQ_H1	7	2
4hg4	SEQ_H1	7	2
2wub	SEQ_H1	7	2
7mf1	SEQ_H1	7	2
5jz7	SEQ_H1	7	2
7y0c	SEQ_H1	7	2
7k9z	SEQ_H1	7	2
7mlh	SEQ_H1	7	2
8a95	SEQ_H1	7	2
7u9e	SEQ_H1	7	2
7u9o	SEQ_H1	7	2
4mwf	SEQ_H1	7	2
9bjh	SEQ_H1	7	2
8fsj	SEQ_H1	7	2
6v4o	SEQ_H1	7	2
9bj3	SEQ_H1	7	2
7chy	SEQ_H1	7	2
6c6z	SEQ_H1	7	2
2qqk	SEQ_H1	7	2
7ru8	SEQ_H1	7	2
7v5k	SEQ_H1	7	2
6h2y	SEQ_H1	7	2
7mxl	SEQ_H1	7	2
6dfj	SEQ_H1	7	2
5y9j	SEQ_H1	7	2
7coe	SEQ_H1	7	2
4idj	SEQ_H1	7	2
7r8n	SEQ_H1	7	2
7u9g	SEQ_H1	7	2
6iuv	SEQ_H1	7	2
7zrc	SEQ_H1	7	2
8y3h	SEQ_H1	7	2
8thz	SEQ_H1	7	2
8uzp	SEQ_H1	7	2
8g3q	SEQ_H1	7	2
8g3m	SEQ_H1	7	2
6uyg	SEQ_H1	7	2
7dha	SEQ_H1	7	2
8gy5	SEQ_H1	7	2
8d9y	SEQ_H1	7	2
8ghk	SEQ_H1	7	2
8dz4	SEQ_H1	7	2
3u30	SEQ_H1	7	2
8ffe	SEQ_H1	7	2
7wch	SEQ_H1	7	2
6utk	SEQ_H1	7	2
6vn1	SEQ_H1	7	2
7uar	SEQ_H1	7	2
7jx3	SEQ_H1	7	2
8wsp	SEQ_H1	7	2
8r8k	SEQ_H1	7	2
2fjh	SEQ_H1	7	2
9fgr	SEQ_H1	7	2
9fgt	SEQ_H1	7	2
7rxi	SEQ_H1	7	2
6n8d	SEQ_H1	7	2
4g3y	SEQ_H1	7	2
7x8y	SEQ_H1	7	2
6dc3	SEQ_H1	7	2
8fdo	SEQ_H1	7	2
8awm	SEQ_H1	7	2
4dtg	SEQ_H1	7	2
3g6d	SEQ_H1	7	2
6dkj	SEQ_H1	7	2
7cj2	SEQ_H1	7	2
7eya	SEQ_H1	7	2
6phc	SEQ_H1	7	2
6m3c	SEQ_H1	7	2
7prz	SEQ_H1	7	2
7e9b	SEQ_H1	7	2
5usl	SEQ_H1	7	2
6xq2	SEQ_H1	7	2
7lsf	SEQ_H1	7	2
3kr3	SEQ_H1	7	2
7lxw	SEQ_H1	7	2
5wi9	SEQ_H1	7	2
5yy5	SEQ_H1	7	2
3nh7	SEQ_H1	7	2
6plk	SEQ_H1	7	2
5bo1	SEQ_H1	7	2
7ps2	SEQ_H1	7	2
6wir	SEQ_H1	7	2
7ykj	SEQ_H1	7	2
7uvi	SEQ_H1	7	2
8j1q	SEQ_H1	7	2
8dyy	SEQ_H1	7	2
7ukl	SEQ_H1	7	2
8xsj	SEQ_H1	7	2
8q5y	SEQ_H1	7	2
9c44	SEQ_H1	7	2
8ykt	SEQ_H1	7	2
8jqn	SEQ_H1	7	2
4rx4	SEQ_H1	7	2
4rwy	SEQ_H1	7	2
4ydk	SEQ_H1	7	2
6e63	SEQ_H1	7	2
6xkq	SEQ_H1	7	2
6pzw	SEQ_H1	7	2
8u5l	SEQ_H1	7	2
7orb	SEQ_H1	7	2
9bdg	SEQ_H1	7	2
6e56	SEQ_H1	7	2
3idy	SEQ_H1	7	2
8kdr	SEQ_H1	7	2
6wn1	SEQ_H1	7	2
5kw9	SEQ_H1	7	2
5d1x	SEQ_H1	7	2
5te6	SEQ_H1	7	2
8qq0	SEQ_H1	7	2
7lfa	SEQ_H1	7	2
8rh0	SEQ_H1	7	2
2r56	SEQ_H1	7	2
7tat	SEQ_H1	7	2
7ahv	SEQ_H1	7	2
7n0a	SEQ_H1	7	2
7ls9	SEQ_H1	7	2
7kzb	SEQ_H1	7	2
6b0n	SEQ_H1	7	2
6yxd	SEQ_H1	7	2
8dw9	SEQ_H1	7	2
8sb5	SEQ_H1	7	2
8sb2	SEQ_H1	7	2
8sas	SEQ_H1	7	2
8vgv	SEQ_H1	7	2
8pwh	SEQ_H1	7	2
8gpy	SEQ_H1	7	2
2ybr	SEQ_H1	7	2
9azt	SEQ_H1	7	2
8sxj	SEQ_H1	7	2
7wi0	SEQ_H1	7	2
5j13	SEQ_H1	7	2
7q9f	SEQ_H1	7	2
5czx	SEQ_H1	7	2
8sdh	SEQ_H1	7	2
8sis	SEQ_H1	7	2
7rxj	SEQ_H1	7	2
7e5s	SEQ_H1	7	2
7unb	SEQ_H1	7	2
8rz1	SEQ_H1	7	2
7ukm	SEQ_H1	7	2
7chh	SEQ_H1	7	2
7e8c	SEQ_H1	7	2
6wtv	SEQ_H1	7	2
6wtu	SEQ_H1	7	2
7ezv	SEQ_H1	7	2
7r6x	SEQ_H1	7	2
7lrt	SEQ_H1	7	2
4dke	SEQ_H1	7	2
5vl7	SEQ_H1	7	2
7tcc	SEQ_H1	7	2
7qti	SEQ_H1	7	2
8d7e	SEQ_H1	7	2
7s5r	SEQ_H1	7	2
3grw	SEQ_H1	7	2
7qez	SEQ_H1	7	2
4wv1	SEQ_H1	7	2
7orb	SEQ_H1	7	2
7beo	SEQ_H1	7	2
8tqi	SEQ_H1	7	2
2vh5	SEQ_H1	7	2
8gsb	SEQ_H1	7	2
7ps5	SEQ_H1	7	2
7t3d	SEQ_H1	7	2
5w4l	SEQ_H1	7	2
7s7i	SEQ_H1	7	2
8d48	SEQ_H1	7	2
8f5n	SEQ_H1	7	2
8bcz	SEQ_H1	7	2
8ahn	SEQ_H1	7	2
8h07	SEQ_H1	7	2
8vus	SEQ_H1	7	2
8cxg	SEQ_H1	7	2
6o9i	SEQ_H1	7	2
7bu8	SEQ_H1	7	2
3d85	SEQ_H1	7	2
7eh5	SEQ_H1	7	2
7yk4	SEQ_H1	7	2
5ggt	SEQ_H1	7	2
8jg5	SEQ_H1	7	2
6rps	SEQ_H1	7	2
8hlb	SEQ_H1	7	2
5nh3	SEQ_H1	7	2
7x91	SEQ_H1	7	2
5ug0	SEQ_H1	7	2
4fqj	SEQ_H1	7	2
7k8s	SEQ_H1	7	2
8w0v	SEQ_H1	7	2
7quh	SEQ_H1	7	2
6n81	SEQ_H1	7	2
8soz	SEQ_H1	7	2
9gwt	SEQ_H1	7	2
8sow	SEQ_H1	7	2
7kn3	SEQ_H1	7	2
8hlb	SEQ_H1	7	2
4lmq	SEQ_H1	7	2
8bg3	SEQ_H1	7	3
7e5y	SEQ_H1	7	3
7np1	SEQ_H1	7	3
7che	SEQ_H1	7	3
7r8l	SEQ_H1	7	3
7ul1	SEQ_H1	7	3
7uow	SEQ_H1	7	3
9l6c	SEQ_H1	7	3
7xs8	SEQ_H1	7	3
7yvg	SEQ_H1	7	3
8xsd	SEQ_H1	7	3
8qh0	SEQ_H1	7	3
8hws	SEQ_H1	7	3
7wt7	SEQ_H1	7	3
8zhq	SEQ_H1	7	3
8xbf	SEQ_H1	7	3
7bz5	SEQ_H1	7	3
7k8m	SEQ_H1	7	3
7cjf	SEQ_H1	7	3
7cho	SEQ_H1	7	3
7e86	SEQ_H1	7	3
6xe1	SEQ_H1	7	3
8toa	SEQ_H1	7	3
7ejz	SEQ_H1	7	3
7mzf	SEQ_H1	7	3
7e88	SEQ_H1	7	3
7wcp	SEQ_H1	7	3
7chc	SEQ_H1	7	3
8c0y	SEQ_H1	7	3
7ey0	SEQ_H1	7	3
8wpw	SEQ_H1	7	3
8e1g	SEQ_H1	7	3
7zlk	SEQ_H1	7	3
7z3a	SEQ_H1	7	3
8bec	SEQ_H1	7	3
7s4s	SEQ_H1	7	3
7wnb	SEQ_H1	7	3
8bg2	SEQ_H1	7	3
8yww	SEQ_H1	7	3
9bj2	SEQ_H1	7	3
8k18	SEQ_H1	7	3
6u0n	SEQ_H1	7	3
7neg	SEQ_H1	7	3
7ps1	SEQ_H1	7	3
8jkf	SEQ_H1	7	3
9fgs	SEQ_H1	7	3
7m6d	SEQ_H1	7	3
8bcz	SEQ_H1	7	3
8yz5	SEQ_H1	7	3
8bg4	SEQ_H1	7	3
7qf0	SEQ_H1	7	3
7nd3	SEQ_H1	7	3
6xq4	SEQ_H1	7	3
7wbz	SEQ_H1	7	3
8xea	SEQ_H1	7	3
7t72	SEQ_H1	7	3
7kfx	SEQ_H1	7	3
9b8j	SEQ_H1	7	3
8dce	SEQ_H1	7	3
7kmi	SEQ_H1	7	3
7czq	SEQ_H1	7	3
7d0c	SEQ_H1	7	3
4tsa	SEQ_H1	7	3
7chs	SEQ_H1	7	3
4tsb	SEQ_H1	7	3
7kfy	SEQ_H1	7	3
7z0x	SEQ_H1	7	3
7n3i	SEQ_H1	7	3
7m6f	SEQ_H1	7	3
7jmp	SEQ_H1	7	3
7czs	SEQ_H1	7	3
7kfw	SEQ_H1	7	3
7kfv	SEQ_H1	7	3
7pqy	SEQ_H1	7	3
6xcn	SEQ_H1	7	3
7jmo	SEQ_H1	7	3
7wos	SEQ_H1	7	3
7s5p	SEQ_H1	7	3
8bse	SEQ_H1	7	3
7xsc	SEQ_H1	7	3
8k3c	SEQ_H1	7	3
8gf2	SEQ_H1	7	3
7f7h	SEQ_H1	7	3
7b3o	SEQ_H1	7	3
7mzn	SEQ_H1	7	3
7kmh	SEQ_H1	7	3
7sc1	SEQ_H1	7	3
7nx7	SEQ_H1	7	3
7yr1	SEQ_H1	7	3
8hc2	SEQ_H1	7	3
8j1t	SEQ_H1	7	3
8hn6	SEQ_H1	7	3
7vmu	SEQ_H1	7	3
7e7y	SEQ_H1	7	3
7bej	SEQ_H1	7	3
7nd5	SEQ_H1	7	3
7swp	SEQ_H1	7	4
7ket	SEQ_H1	7	4
3hi6	SEQ_H1	7	4
7zxk	SEQ_H1	7	4
7uxl	SEQ_H1	7	4
7u0x	SEQ_H1	7	4
5xj4	SEQ_H1	7	4
8udz	SEQ_H1	7	4
8xsf	SEQ_H1	7	4
7mzk	SEQ_H1	7	4
6vy5	SEQ_H1	7	4
7lf8	SEQ_H1	7	4
6mg7	SEQ_H1	7	4
8siq	SEQ_H1	7	4
8cbe	SEQ_H1	7	4
5tzu	SEQ_H1	7	4
1dee	SEQ_H1	7	4
1hez	SEQ_H1	7	4
7yxu	SEQ_H1	7	4
9e6k	SEQ_H1	7	4
8tui	SEQ_H1	7	4
4v1d	SEQ_H1	7	4
8xi6	SEQ_H1	7	4
8dy1	SEQ_H1	7	4
9gox	SEQ_H1	7	4
8oz3	SEQ_H1	7	4
8gau	SEQ_H1	7	4
3skj	SEQ_H1	7	4
7su0	SEQ_H1	7	4
4ogx	SEQ_H1	7	4
7x90	SEQ_H1	7	4
7usl	SEQ_H1	7	4
6ute	SEQ_H1	7	4
6xxv	SEQ_H1	7	4
7t4r	SEQ_H1	7	4
8sit	SEQ_H1	7	4
7u9e	SEQ_H1	7	4
6hhc	SEQ_H1	7	4
7t7b	SEQ_H1	7	4
4g6j	SEQ_H1	7	4
7yh6	SEQ_H1	7	4
5t33	SEQ_H1	7	4
4y5y	SEQ_H1	7	4
8tqk	SEQ_H1	7	4
8znz	SEQ_H1	7	4
9dq3	SEQ_H1	7	4
5vig	SEQ_H1	7	4
7amr	SEQ_H1	7	4
4dqo	SEQ_H1	7	4
2qqn	SEQ_H1	7	4
1h0d	SEQ_H1	7	4
7dzx	SEQ_H1	7	4
4uu9	SEQ_H1	7	4
6oej	SEQ_H1	7	4
6wno	SEQ_H1	7	4
6x4t	SEQ_H1	7	4
7e3o	SEQ_H1	7	4
7eng	SEQ_H1	7	4
6ii4	SEQ_H1	7	4
6b0s	SEQ_H1	7	4
7bpk	SEQ_H1	7	4
7n4l	SEQ_H1	7	4
6m3b	SEQ_H1	7	4
4qci	SEQ_H1	7	4
3ux9	SEQ_H1	7	4
7s0b	SEQ_H1	7	4
7s0d	SEQ_H1	7	4
6cyf	SEQ_H1	7	4
4p59	SEQ_H1	7	4
7rxl	SEQ_H1	7	4
7cu5	SEQ_H1	7	4
4k8r	SEQ_H1	7	4
7s0c	SEQ_H1	7	4
7kqb	SEQ_H1	7	4
7wi0	SEQ_H1	7	4
7lcv	SEQ_H1	7	4
7ly3	SEQ_H1	7	4
6txz	SEQ_H1	7	4
5grj	SEQ_H1	7	4
7k8z	SEQ_H1	7	4
4y5v	SEQ_H1	7	4
6jjp	SEQ_H1	7	4
6o25	SEQ_H1	7	4
4dkf	SEQ_H1	7	4
7q0i	SEQ_H1	7	4
4y5x	SEQ_H1	7	4
3bn9	SEQ_H1	7	4
6umx	SEQ_H1	7	4
6uta	SEQ_H1	7	4
7tzh	SEQ_H1	7	4
6u02	SEQ_H1	7	4
6ktr	SEQ_H1	7	4
7jv4	SEQ_H1	7	4
7tb8	SEQ_H1	7	4
6vca	SEQ_H1	7	4
