PDB_ID	CDR	Length	Cluster_Label
8tp6	SEQ_L1	11	1
8thz	SEQ_L1	11	1
5o14	SEQ_L1	11	1
9mer	SEQ_L1	11	1
6mlm	SEQ_L1	11	1
7s07	SEQ_L1	11	1
8gy5	SEQ_L1	11	1
6v4n	SEQ_L1	11	1
8jqm	SEQ_L1	11	1
8qkr	SEQ_L1	11	1
8xea	SEQ_L1	11	1
8eqf	SEQ_L1	11	1
7vux	SEQ_L1	11	1
8r8k	SEQ_L1	11	1
7wi0	SEQ_L1	11	1
6xpy	SEQ_L1	11	1
7n3d	SEQ_L1	11	1
7mzj	SEQ_L1	11	1
7np1	SEQ_L1	11	1
1jps	SEQ_L1	11	1
7lf2	SEQ_L1	11	1
5k59	SEQ_L1	11	1
7tht	SEQ_L1	11	1
3kr3	SEQ_L1	11	1
5o1r	SEQ_L1	11	1
7x90	SEQ_L1	11	1
7ru8	SEQ_L1	11	1
7y3n	SEQ_L1	11	1
8tr3	SEQ_L1	11	1
9bdg	SEQ_L1	11	1
8xsj	SEQ_L1	11	1
6wzk	SEQ_L1	11	1
6t3j	SEQ_L1	11	1
8f5n	SEQ_L1	11	1
8v5l	SEQ_L1	11	1
4edw	SEQ_L1	11	1
7uvh	SEQ_L1	11	1
1hez	SEQ_L1	11	1
1dee	SEQ_L1	11	1
7ey0	SEQ_L1	11	1
7zfd	SEQ_L1	11	1
8e6k	SEQ_L1	11	1
9l6c	SEQ_L1	11	1
3hi6	SEQ_L1	11	1
8oz3	SEQ_L1	11	1
7cj2	SEQ_L1	11	1
7uvf	SEQ_L1	11	1
7n4i	SEQ_L1	11	1
6u02	SEQ_L1	11	1
7yr1	SEQ_L1	11	1
8a44	SEQ_L1	11	1
8db4	SEQ_L1	11	1
4od2	SEQ_L1	11	1
7kej	SEQ_L1	11	1
5bv7	SEQ_L1	11	1
5y9j	SEQ_L1	11	1
8wsp	SEQ_L1	11	1
8khc	SEQ_L1	11	1
7zoz	SEQ_L1	11	1
6bft	SEQ_L1	11	1
7eya	SEQ_L1	11	1
4g6m	SEQ_L1	11	1
6vug	SEQ_L1	11	1
5ggv	SEQ_L1	11	1
5tzu	SEQ_L1	11	1
3d85	SEQ_L1	11	1
6okm	SEQ_L1	11	1
5ob5	SEQ_L1	11	1
7e23	SEQ_L1	11	1
7n3c	SEQ_L1	11	1
7lop	SEQ_L1	11	1
4oqt	SEQ_L1	11	1
7dha	SEQ_L1	11	1
5ggr	SEQ_L1	11	1
5ggt	SEQ_L1	11	1
3b2u	SEQ_L1	11	1
5mvz	SEQ_L1	11	1
7lex	SEQ_L1	11	1
7s6j	SEQ_L1	11	1
3x3f	SEQ_L1	11	1
6myy	SEQ_L1	11	1
7u9o	SEQ_L1	11	1
7wh8	SEQ_L1	11	1
7z4t	SEQ_L1	11	1
8hn7	SEQ_L1	11	1
8gf2	SEQ_L1	11	1
8gnh	SEQ_L1	11	1
8tui	SEQ_L1	11	1
8cbe	SEQ_L1	11	1
8qzr	SEQ_L1	11	1
8tv3	SEQ_L1	11	1
8jmm	SEQ_L1	11	1
1uj3	SEQ_L1	11	1
7cgw	SEQ_L1	11	1
8ywq	SEQ_L1	11	1
3mxw	SEQ_L1	11	1
6p9h	SEQ_L1	11	1
8r9w	SEQ_L1	11	1
7yvg	SEQ_L1	11	1
8dyw	SEQ_L1	11	1
8dfg	SEQ_L1	11	1
7akd	SEQ_L1	11	1
7uvi	SEQ_L1	11	1
7mxl	SEQ_L1	11	1
8g3q	SEQ_L1	11	1
7pc2	SEQ_L1	11	1
6m58	SEQ_L1	11	1
5y11	SEQ_L1	11	1
6dkj	SEQ_L1	11	1
7djz	SEQ_L1	11	1
7dk0	SEQ_L1	11	1
7dzy	SEQ_L1	11	1
4mwf	SEQ_L1	11	1
8dz3	SEQ_L1	11	1
8tp2	SEQ_L1	11	1
8wsn	SEQ_L1	11	1
9gox	SEQ_L1	11	1
8vus	SEQ_L1	11	1
8r9y	SEQ_L1	11	1
7lsf	SEQ_L1	11	1
2fjh	SEQ_L1	11	1
5d1z	SEQ_L1	11	1
2ybr	SEQ_L1	11	1
6ppg	SEQ_L1	11	1
8dz4	SEQ_L1	11	1
5f9w	SEQ_L1	11	1
2ghw	SEQ_L1	11	1
8g30	SEQ_L1	11	1
8g3m	SEQ_L1	11	1
8sxj	SEQ_L1	11	1
9bif	SEQ_L1	11	1
8vcr	SEQ_L1	11	1
7ucq	SEQ_L1	11	1
5tz2	SEQ_L1	11	1
5f9o	SEQ_L1	11	1
6u36	SEQ_L1	11	1
6xxv	SEQ_L1	11	1
8tqk	SEQ_L1	11	1
3q1s	SEQ_L1	11	1
7wwm	SEQ_L1	11	1
9dpc	SEQ_L1	11	1
7t01	SEQ_L1	11	1
7pry	SEQ_L1	11	1
6woz	SEQ_L1	11	1
7wb5	SEQ_L1	11	1
5e8e	SEQ_L1	11	1
6dfj	SEQ_L1	11	1
7z2m	SEQ_L1	11	1
7chc	SEQ_L1	11	1
5tpn	SEQ_L1	11	1
8h07	SEQ_L1	11	1
7xic	SEQ_L1	11	1
8yww	SEQ_L1	11	1
7r40	SEQ_L1	11	1
8c0y	SEQ_L1	11	1
2qqn	SEQ_L1	11	1
6nms	SEQ_L1	11	1
5yoy	SEQ_L1	11	1
7ll1	SEQ_L1	11	1
7qti	SEQ_L1	11	1
7m30	SEQ_L1	11	1
8cwi	SEQ_L1	11	1
6q20	SEQ_L1	11	1
7kzb	SEQ_L1	11	1
7or9	SEQ_L1	11	1
5czx	SEQ_L1	11	1
7k8v	SEQ_L1	11	1
4mxw	SEQ_L1	11	1
5eii	SEQ_L1	11	1
5f72	SEQ_L1	11	1
6o39	SEQ_L1	11	1
3pgf	SEQ_L1	11	1
5eu7	SEQ_L1	11	1
6ukj	SEQ_L1	11	1
5bk1	SEQ_L1	11	1
5uek	SEQ_L1	11	1
7niw	SEQ_L1	11	1
6ww5	SEQ_L1	11	1
7tpg	SEQ_L1	11	1
7klg	SEQ_L1	11	1
4g7v	SEQ_L1	11	1
5vkd	SEQ_L1	11	1
5bk2	SEQ_L1	11	1
7mnl	SEQ_L1	11	1
4nnp	SEQ_L1	11	1
6o3a	SEQ_L1	11	1
6pi7	SEQ_L1	11	1
6o3b	SEQ_L1	11	1
4rrp	SEQ_L1	11	1
7kml	SEQ_L1	11	1
7pgb	SEQ_L1	11	1
5c8j	SEQ_L1	11	1
4g80	SEQ_L1	11	1
6usf	SEQ_L1	11	1
6e1k	SEQ_L1	11	1
5bjz	SEQ_L1	11	1
7mtb	SEQ_L1	11	1
5uoe	SEQ_L1	11	1
7sk3	SEQ_L1	11	1
7sk3	SEQ_L1	11	1
7vng	SEQ_L1	11	1
8f6e	SEQ_L1	11	1
8slb	SEQ_L1	11	1
8pg0	SEQ_L1	11	1
8the	SEQ_L1	11	1
8smk	SEQ_L1	11	1
8smm	SEQ_L1	11	1
8tv1	SEQ_L1	11	1
8vui	SEQ_L1	11	1
8tnj	SEQ_L1	11	1
8tnj	SEQ_L1	11	1
8vqd	SEQ_L1	11	1
9b3k	SEQ_L1	11	1
8vc7	SEQ_L1	11	1
9avo	SEQ_L1	11	1
9dng	SEQ_L1	11	1
6vmj	SEQ_L1	11	1
7f15	SEQ_L1	11	1
8znz	SEQ_L1	11	1
4al8	SEQ_L1	11	1
7eh5	SEQ_L1	11	1
8ivx	SEQ_L1	11	1
5wux	SEQ_L1	11	1
8fgx	SEQ_L1	11	1
9l1s	SEQ_L1	11	1
8pwh	SEQ_L1	11	1
6jjp	SEQ_L1	11	1
8jel	SEQ_L1	11	1
8uky	SEQ_L1	11	1
7wsl	SEQ_L1	11	1
7e9b	SEQ_L1	11	1
8hlb	SEQ_L1	11	1
4i2x	SEQ_L1	11	1
8pwh	SEQ_L1	11	1
6bgt	SEQ_L1	11	1
3grw	SEQ_L1	11	1
2r0k	SEQ_L1	11	1
3r1g	SEQ_L1	11	1
2qqk	SEQ_L1	11	1
2fjg	SEQ_L1	11	1
2h9g	SEQ_L1	11	1
4dke	SEQ_L1	11	1
3u30	SEQ_L1	11	1
5x8l	SEQ_L1	11	1
2wub	SEQ_L1	11	1
5vl7	SEQ_L1	11	1
8ffe	SEQ_L1	11	1
5bo1	SEQ_L1	11	1
5xhv	SEQ_L1	11	1
4j6r	SEQ_L1	11	1
7chz	SEQ_L1	11	1
7chy	SEQ_L1	11	1
8ruu	SEQ_L1	11	1
8sj6	SEQ_L1	11	1
8pmz	SEQ_L1	11	1
7tri	SEQ_L1	11	1
4wv1	SEQ_L1	11	1
3p0y	SEQ_L1	11	1
8znz	SEQ_L1	11	1
8wsu	SEQ_L1	11	1
6r0x	SEQ_L1	11	2
7yk4	SEQ_L1	11	2
7xjf	SEQ_L1	11	2
8ghk	SEQ_L1	11	2
7kzb	SEQ_L1	11	2
7z12	SEQ_L1	11	2
4ydk	SEQ_L1	11	2
8cwj	SEQ_L1	11	2
8cwk	SEQ_L1	11	2
8tqi	SEQ_L1	11	2
7mmn	SEQ_L1	11	2
8e1g	SEQ_L1	11	2
7e88	SEQ_L1	11	2
7fcp	SEQ_L1	11	2
8bcz	SEQ_L1	11	2
8bse	SEQ_L1	11	2
8yww	SEQ_L1	11	2
8ywx	SEQ_L1	11	2
5n7w	SEQ_L1	11	2
9c44	SEQ_L1	11	2
4hg4	SEQ_L1	11	2
7bu8	SEQ_L1	11	2
3idy	SEQ_L1	11	2
7mzn	SEQ_L1	11	2
7xsc	SEQ_L1	11	2
7x91	SEQ_L1	11	2
8q5d	SEQ_L1	11	2
7mem	SEQ_L1	11	2
2xra	SEQ_L1	11	2
7ps7	SEQ_L1	11	2
7usl	SEQ_L1	11	2
8gye	SEQ_L1	11	2
6fax	SEQ_L1	11	2
8pwu	SEQ_L1	11	2
7kqg	SEQ_L1	11	2
8pq2	SEQ_L1	11	2
5uqy	SEQ_L1	11	2
4jhw	SEQ_L1	11	2
5udc	SEQ_L1	11	2
7nd3	SEQ_L1	11	2
8t6m	SEQ_L1	11	2
8yz5	SEQ_L1	11	2
7tl0	SEQ_L1	11	2
7kqh	SEQ_L1	11	2
7wt7	SEQ_L1	11	2
8wyj	SEQ_L1	11	2
7y0w	SEQ_L1	11	2
8f2x	SEQ_L1	11	2
6oe4	SEQ_L1	11	2
7czq	SEQ_L1	11	2
7ntc	SEQ_L1	11	2
7s0b	SEQ_L1	11	2
6hhc	SEQ_L1	11	2
7s0d	SEQ_L1	11	2
7kmh	SEQ_L1	11	2
7s0c	SEQ_L1	11	2
5fec	SEQ_L1	11	2
5sx4	SEQ_L1	11	2
7pqy	SEQ_L1	11	2
5lsp	SEQ_L1	11	2
7czu	SEQ_L1	11	2
7upl	SEQ_L1	11	2
7x92	SEQ_L1	11	2
7ycl	SEQ_L1	11	2
7s5q	SEQ_L1	11	2
8bcz	SEQ_L1	11	2
8tbq	SEQ_L1	11	2
8d9y	SEQ_L1	11	2
8k18	SEQ_L1	11	2
7m30	SEQ_L1	11	2
8pww	SEQ_L1	11	2
7t7b	SEQ_L1	11	2
7t72	SEQ_L1	11	2
6xpz	SEQ_L1	11	2
6phb	SEQ_L1	11	2
8g4p	SEQ_L1	11	2
8tco	SEQ_L1	11	2
8dwa	SEQ_L1	11	2
9dh2	SEQ_L1	11	2
8kdr	SEQ_L1	11	2
7ey5	SEQ_L1	11	2
7ua2	SEQ_L1	11	2
8tbb	SEQ_L1	11	2
8e6j	SEQ_L1	11	2
8zhq	SEQ_L1	11	2
8v5s	SEQ_L1	11	2
7x8y	SEQ_L1	11	2
8u1p	SEQ_L1	11	2
7yrn	SEQ_L1	11	2
7v5k	SEQ_L1	11	2
8bbn	SEQ_L1	11	2
7n4l	SEQ_L1	11	2
8ts0	SEQ_L1	11	2
7wwl	SEQ_L1	11	2
8urf	SEQ_L1	11	2
6svl	SEQ_L1	11	2
6xy2	SEQ_L1	11	2
8tp9	SEQ_L1	11	2
2eks	SEQ_L1	11	2
7k9z	SEQ_L1	11	2
7ua8	SEQ_L1	11	2
6mg7	SEQ_L1	11	2
7t4r	SEQ_L1	11	2
5czv	SEQ_L1	11	2
8v5q	SEQ_L1	11	2
2vxq	SEQ_L1	11	2
6yxd	SEQ_L1	11	2
3ulu	SEQ_L1	11	2
1bvk	SEQ_L1	11	2
8eay	SEQ_L1	11	2
7lfb	SEQ_L1	11	2
7cu5	SEQ_L1	11	2
6xq2	SEQ_L1	11	2
5vig	SEQ_L1	11	2
8sj4	SEQ_L1	11	2
8jkh	SEQ_L1	11	2
8t9z	SEQ_L1	11	2
6vn1	SEQ_L1	11	2
3jwo	SEQ_L1	11	2
7t3d	SEQ_L1	11	2
6plk	SEQ_L1	11	2
8bbo	SEQ_L1	11	2
6uye	SEQ_L1	11	2
7ezv	SEQ_L1	11	2
5d1q	SEQ_L1	11	2
5cd5	SEQ_L1	11	2
8i3u	SEQ_L1	11	2
8eji	SEQ_L1	11	2
4ywg	SEQ_L1	11	2
9bjg	SEQ_L1	11	2
7mlh	SEQ_L1	11	2
7y6l	SEQ_L1	11	2
7zrc	SEQ_L1	11	2
8rz0	SEQ_L1	11	2
7tjq	SEQ_L1	11	2
6ute	SEQ_L1	11	2
7k8z	SEQ_L1	11	2
2qad	SEQ_L1	11	2
6b0h	SEQ_L1	11	2
6x4t	SEQ_L1	11	2
6wvz	SEQ_L1	11	2
4p59	SEQ_L1	11	2
7dzx	SEQ_L1	11	2
4xak	SEQ_L1	11	2
6aod	SEQ_L1	11	2
6cyf	SEQ_L1	11	2
5gzo	SEQ_L1	11	2
4ers	SEQ_L1	11	2
8hlc	SEQ_L1	11	2
8vef	SEQ_L1	11	2
9bdf	SEQ_L1	11	2
3ulu	SEQ_L1	11	2
8hn6	SEQ_L1	11	2
7uow	SEQ_L1	11	2
7bep	SEQ_L1	11	2
6tou	SEQ_L1	11	2
6kz0	SEQ_L1	11	2
7ley	SEQ_L1	11	2
7dpm	SEQ_L1	11	2
8r9y	SEQ_L1	11	2
6wo5	SEQ_L1	11	2
8wpw	SEQ_L1	11	2
7tzh	SEQ_L1	11	2
3wd5	SEQ_L1	11	2
8gau	SEQ_L1	11	2
7e39	SEQ_L1	11	2
8q5y	SEQ_L1	11	2
8veb	SEQ_L1	11	2
8w0y	SEQ_L1	11	2
7wtf	SEQ_L1	11	2
7ur4	SEQ_L1	11	2
6mfp	SEQ_L1	11	2
7e5o	SEQ_L1	11	2
2cmr	SEQ_L1	11	2
7bq5	SEQ_L1	11	2
8fdo	SEQ_L1	11	2
8z4e	SEQ_L1	11	2
8ix3	SEQ_L1	11	2
7qny	SEQ_L1	11	2
8f0h	SEQ_L1	11	2
6rcv	SEQ_L1	11	2
8blq	SEQ_L1	11	2
6wn1	SEQ_L1	11	2
1adq	SEQ_L1	11	2
2dd8	SEQ_L1	11	2
7rxi	SEQ_L1	11	2
6b08	SEQ_L1	11	2
7q9j	SEQ_L1	11	2
5xwd	SEQ_L1	11	2
7f3q	SEQ_L1	11	2
7wjy	SEQ_L1	11	2
7zlk	SEQ_L1	11	2
8rh0	SEQ_L1	11	2
8sdh	SEQ_L1	11	2
9azr	SEQ_L1	11	2
8v13	SEQ_L1	11	2
7phu	SEQ_L1	11	2
8xi6	SEQ_L1	11	2
7s0x	SEQ_L1	11	2
9azt	SEQ_L1	11	2
6wtv	SEQ_L1	11	2
6wtu	SEQ_L1	11	2
8u5l	SEQ_L1	11	2
5ugy	SEQ_L1	11	2
8tft	SEQ_L1	11	2
6oan	SEQ_L1	11	2
6fy1	SEQ_L1	11	2
3g6d	SEQ_L1	11	2
8awm	SEQ_L1	11	2
7z3a	SEQ_L1	11	2
5j13	SEQ_L1	11	2
7q0i	SEQ_L1	11	2
7m3i	SEQ_L1	11	2
4m5z	SEQ_L1	11	2
6h2y	SEQ_L1	11	2
7seg	SEQ_L1	11	2
7ey0	SEQ_L1	11	2
7lxw	SEQ_L1	11	2
7ytn	SEQ_L1	11	2
7vyr	SEQ_L1	11	2
8vvk	SEQ_L1	11	2
6vy4	SEQ_L1	11	2
8sit	SEQ_L1	11	2
7s5p	SEQ_L1	11	2
7ly9	SEQ_L1	11	2
6urm	SEQ_L1	11	2
6vy5	SEQ_L1	11	2
5t33	SEQ_L1	11	2
4xx1	SEQ_L1	11	2
8vqf	SEQ_L1	11	2
7rxj	SEQ_L1	11	2
4dag	SEQ_L1	11	2
8tgv	SEQ_L1	11	2
7rew	SEQ_L1	11	2
8vk1	SEQ_L1	11	2
8vye	SEQ_L1	11	2
8u1p	SEQ_L1	11	2
4qci	SEQ_L1	11	2
8sja	SEQ_L1	11	2
3nh7	SEQ_L1	11	2
6b0s	SEQ_L1	11	2
6kyz	SEQ_L1	11	2
7v23	SEQ_L1	11	2
8dlr	SEQ_L1	11	2
8f2j	SEQ_L1	11	2
7ukl	SEQ_L1	11	2
4xnm	SEQ_L1	11	2
8hld	SEQ_L1	11	2
7rxl	SEQ_L1	11	2
6phf	SEQ_L1	11	2
6nn3	SEQ_L1	11	2
8r1d	SEQ_L1	11	2
4qhu	SEQ_L1	11	2
4d9r	SEQ_L1	11	2
4irz	SEQ_L1	11	2
8h7l	SEQ_L1	11	2
8ath	SEQ_L1	11	2
8si1	SEQ_L1	11	2
7jr7	SEQ_L1	11	2
8sow	SEQ_L1	11	2
8soz	SEQ_L1	11	2
7y0v	SEQ_L1	11	2
7ly3	SEQ_L1	11	2
7uxl	SEQ_L1	11	2
8cw9	SEQ_L1	11	2
5usl	SEQ_L1	11	2
8jqn	SEQ_L1	11	2
7cyv	SEQ_L1	11	2
6dfh	SEQ_L1	11	2
4khx	SEQ_L1	11	2
3ma9	SEQ_L1	11	2
8dg8	SEQ_L1	11	2
7wr9	SEQ_L1	11	2
7sfw	SEQ_L1	11	2
6mi2	SEQ_L1	11	2
5te6	SEQ_L1	11	2
