PDB_ID	CDR	Length	Cluster_Label
8sb1	SEQ_L2	7	1
8z6u	SEQ_L2	7	1
8vgv	SEQ_L2	7	1
4y5y	SEQ_L2	7	1
7sue	SEQ_L2	7	1
7wee	SEQ_L2	7	1
8qrf	SEQ_L2	7	1
7ugq	SEQ_L2	7	1
6xey	SEQ_L2	7	1
7z0x	SEQ_L2	7	1
7l2c	SEQ_L2	7	1
7lcn	SEQ_L2	7	1
7nd7	SEQ_L2	7	1
6um7	SEQ_L2	7	1
6xcn	SEQ_L2	7	1
8dcc	SEQ_L2	7	1
7wos	SEQ_L2	7	1
7x8w	SEQ_L2	7	1
7x08	SEQ_L2	7	1
8saz	SEQ_L2	7	1
7yvk	SEQ_L2	7	1
8bg3	SEQ_L2	7	1
8suo	SEQ_L2	7	1
9auh	SEQ_L2	7	1
8vpf	SEQ_L2	7	1
9aug	SEQ_L2	7	1
8sb3	SEQ_L2	7	1
8r1c	SEQ_L2	7	1
8sb0	SEQ_L2	7	1
8sas	SEQ_L2	7	1
8sau	SEQ_L2	7	1
8sb5	SEQ_L2	7	1
6xkp	SEQ_L2	7	1
4rfo	SEQ_L2	7	1
8erq	SEQ_L2	7	1
8e1p	SEQ_L2	7	1
9clp	SEQ_L2	7	1
8gdr	SEQ_L2	7	1
8pwv	SEQ_L2	7	1
7ukm	SEQ_L2	7	1
4hcr	SEQ_L2	7	1
6cdi	SEQ_L2	7	1
4uv7	SEQ_L2	7	1
6o9i	SEQ_L2	7	1
5tzt	SEQ_L2	7	1
5iwl	SEQ_L2	7	1
8eb2	SEQ_L2	7	1
9dq5	SEQ_L2	7	1
8rgz	SEQ_L2	7	1
5t33	SEQ_L2	7	1
8szy	SEQ_L2	7	1
8swh	SEQ_L2	7	1
8dm3	SEQ_L2	7	1
7amr	SEQ_L2	7	1
7amq	SEQ_L2	7	1
6cde	SEQ_L2	7	1
6b0n	SEQ_L2	7	1
8tp6	SEQ_L2	7	1
6wmw	SEQ_L2	7	1
8yx9	SEQ_L2	7	1
5k9o	SEQ_L2	7	1
7m42	SEQ_L2	7	1
7mf1	SEQ_L2	7	1
6dc3	SEQ_L2	7	1
7wph	SEQ_L2	7	1
7czw	SEQ_L2	7	1
5grj	SEQ_L2	7	1
6ktr	SEQ_L2	7	1
8dce	SEQ_L2	7	1
7k8w	SEQ_L2	7	1
6lxj	SEQ_L2	7	1
6pzw	SEQ_L2	7	1
8dv6	SEQ_L2	7	1
8el2	SEQ_L2	7	1
7yvi	SEQ_L2	7	1
7luc	SEQ_L2	7	1
8hes	SEQ_L2	7	1
4y5v	SEQ_L2	7	1
8tp7	SEQ_L2	7	1
4dqo	SEQ_L2	7	1
6b0e	SEQ_L2	7	1
6b0g	SEQ_L2	7	1
6wo5	SEQ_L2	7	1
7lue	SEQ_L2	7	1
8ved	SEQ_L2	7	1
8u4q	SEQ_L2	7	1
5te6	SEQ_L2	7	1
7jv4	SEQ_L2	7	1
6wh9	SEQ_L2	7	1
3u4e	SEQ_L2	7	1
7l2d	SEQ_L2	7	1
7lss	SEQ_L2	7	1
3wlw	SEQ_L2	7	1
6txz	SEQ_L2	7	1
7l5b	SEQ_L2	7	1
7czp	SEQ_L2	7	1
7l56	SEQ_L2	7	1
8j1q	SEQ_L2	7	1
7ycy	SEQ_L2	7	1
8gav	SEQ_L2	7	1
8jg5	SEQ_L2	7	1
8z4e	SEQ_L2	7	1
8z6r	SEQ_L2	7	1
8eoo	SEQ_L2	7	1
7u9g	SEQ_L2	7	1
6wm9	SEQ_L2	7	1
8y3i	SEQ_L2	7	1
8gpy	SEQ_L2	7	1
7ui1	SEQ_L2	7	1
7e7x	SEQ_L2	7	1
7dm1	SEQ_L2	7	1
7xsa	SEQ_L2	7	1
7uvo	SEQ_L2	7	1
6ii9	SEQ_L2	7	1
7swp	SEQ_L2	7	1
7wi0	SEQ_L2	7	1
7dx4	SEQ_L2	7	1
7m6f	SEQ_L2	7	1
7m6h	SEQ_L2	7	1
7cho	SEQ_L2	7	1
3whe	SEQ_L2	7	1
7wp0	SEQ_L2	7	1
7wqv	SEQ_L2	7	1
8hrd	SEQ_L2	7	1
8siq	SEQ_L2	7	1
8y4c	SEQ_L2	7	1
8zho	SEQ_L2	7	1
6m3b	SEQ_L2	7	1
7kej	SEQ_L2	7	1
5bv7	SEQ_L2	7	1
5y9j	SEQ_L2	7	1
8dg8	SEQ_L2	7	1
8wsp	SEQ_L2	7	1
8khc	SEQ_L2	7	1
5otj	SEQ_L2	7	1
8ahn	SEQ_L2	7	1
7laa	SEQ_L2	7	1
4tsa	SEQ_L2	7	1
4ttd	SEQ_L2	7	1
4tsb	SEQ_L2	7	1
4khx	SEQ_L2	7	1
3ma9	SEQ_L2	7	1
8cz8	SEQ_L2	7	1
4od2	SEQ_L2	7	1
6u0n	SEQ_L2	7	1
5ush	SEQ_L2	7	1
7ur4	SEQ_L2	7	1
4ot1	SEQ_L2	7	1
5jz7	SEQ_L2	7	1
7kdd	SEQ_L2	7	1
6pdx	SEQ_L2	7	1
7v2a	SEQ_L2	7	1
6pze	SEQ_L2	7	1
7cm4	SEQ_L2	7	1
7cws	SEQ_L2	7	1
7xw7	SEQ_L2	7	1
8k3c	SEQ_L2	7	1
7sj0	SEQ_L2	7	1
7tjq	SEQ_L2	7	1
8dg9	SEQ_L2	7	1
8f6x	SEQ_L2	7	1
7yh6	SEQ_L2	7	1
5cbe	SEQ_L2	7	1
5cba	SEQ_L2	7	1
3nps	SEQ_L2	7	1
3ux9	SEQ_L2	7	1
8csj	SEQ_L2	7	1
5anm	SEQ_L2	7	1
8dwy	SEQ_L2	7	1
7ox1	SEQ_L2	7	1
7wrj	SEQ_L2	7	1
7d85	SEQ_L2	7	1
4v1d	SEQ_L2	7	1
2j6e	SEQ_L2	7	1
7mdp	SEQ_L2	7	1
7m6e	SEQ_L2	7	1
5cus	SEQ_L2	7	1
7sts	SEQ_L2	7	1
8i5l	SEQ_L2	7	1
8dfh	SEQ_L2	7	1
8y3h	SEQ_L2	7	1
8gto	SEQ_L2	7	1
7e3o	SEQ_L2	7	1
7ps4	SEQ_L2	7	1
7tat	SEQ_L2	7	1
6pzy	SEQ_L2	7	1
5mes	SEQ_L2	7	1
4hj0	SEQ_L2	7	1
8jmm	SEQ_L2	7	1
8tea	SEQ_L2	7	1
9bj2	SEQ_L2	7	1
8sja	SEQ_L2	7	1
8dy1	SEQ_L2	7	1
2vxs	SEQ_L2	7	1
4yjz	SEQ_L2	7	1
8bsf	SEQ_L2	7	1
8vym	SEQ_L2	7	1
8yro	SEQ_L2	7	1
8dzw	SEQ_L2	7	1
5occ	SEQ_L2	7	1
7e5y	SEQ_L2	7	1
4uu9	SEQ_L2	7	1
7x95	SEQ_L2	7	1
8dfi	SEQ_L2	7	1
7dm2	SEQ_L2	7	1
8eay	SEQ_L2	7	1
8ezk	SEQ_L2	7	1
2xqb	SEQ_L2	7	1
4fqj	SEQ_L2	7	1
8xi6	SEQ_L2	7	1
7kn4	SEQ_L2	7	1
7lfa	SEQ_L2	7	1
7uvh	SEQ_L2	7	1
7mzk	SEQ_L2	7	1
8u1p	SEQ_L2	7	1
6urm	SEQ_L2	7	1
3t2n	SEQ_L2	7	1
7r8n	SEQ_L2	7	1
7y0v	SEQ_L2	7	1
7mxl	SEQ_L2	7	1
7zoz	SEQ_L2	7	1
8tnl	SEQ_L2	7	1
8toa	SEQ_L2	7	1
4rx4	SEQ_L2	7	1
3wsq	SEQ_L2	7	1
4d9r	SEQ_L2	7	1
4ydl	SEQ_L2	7	1
7kra	SEQ_L2	7	1
6ii4	SEQ_L2	7	1
5utz	SEQ_L2	7	1
7m7b	SEQ_L2	7	1
7ttx	SEQ_L2	7	1
7jx3	SEQ_L2	7	1
6ii8	SEQ_L2	7	1
7jva	SEQ_L2	7	1
7wog	SEQ_L2	7	1
7wo4	SEQ_L2	7	1
7ycn	SEQ_L2	7	1
7yck	SEQ_L2	7	1
7u0x	SEQ_L2	7	1
7xsb	SEQ_L2	7	1
7vzt	SEQ_L2	7	1
8eoo	SEQ_L2	7	1
8oxv	SEQ_L2	7	1
8udz	SEQ_L2	7	1
8zho	SEQ_L2	7	1
8vuj	SEQ_L2	7	1
8zhe	SEQ_L2	7	1
7rxj	SEQ_L2	7	1
6phf	SEQ_L2	7	1
6kyz	SEQ_L2	7	1
7v23	SEQ_L2	7	1
8tgv	SEQ_L2	7	1
8f2j	SEQ_L2	7	1
6b0s	SEQ_L2	7	1
4xnm	SEQ_L2	7	1
4xx1	SEQ_L2	7	1
7rxl	SEQ_L2	7	1
8r1d	SEQ_L2	7	1
8hld	SEQ_L2	7	1
6xqw	SEQ_L2	7	1
7u9e	SEQ_L2	7	1
6nn3	SEQ_L2	7	1
6was	SEQ_L2	7	1
6mi2	SEQ_L2	7	1
7seg	SEQ_L2	7	1
8dlr	SEQ_L2	7	1
7ukl	SEQ_L2	7	1
8vye	SEQ_L2	7	1
8vk1	SEQ_L2	7	1
8zby	SEQ_L2	7	1
5yy5	SEQ_L2	7	1
6umx	SEQ_L2	7	1
9aru	SEQ_L2	7	1
6oao	SEQ_L2	7	1
7yve	SEQ_L2	7	1
8ez8	SEQ_L2	7	1
8uzp	SEQ_L2	7	1
8zgu	SEQ_L2	7	1
7n3d	SEQ_L2	7	1
5o4g	SEQ_L2	7	1
7n4i	SEQ_L2	7	1
5o4o	SEQ_L2	7	1
7dzx	SEQ_L2	7	1
7kmi	SEQ_L2	7	1
5vag	SEQ_L2	7	1
7e5o	SEQ_L2	7	1
6x4t	SEQ_L2	7	1
5k59	SEQ_L2	7	1
7kmg	SEQ_L2	7	1
4xak	SEQ_L2	7	1
6aod	SEQ_L2	7	1
7cjf	SEQ_L2	7	1
2vxq	SEQ_L2	7	1
7np1	SEQ_L2	7	1
7or9	SEQ_L2	7	1
7kqb	SEQ_L2	7	1
7tht	SEQ_L2	7	1
7wi0	SEQ_L2	7	1
6i04	SEQ_L2	7	1
6tou	SEQ_L2	7	1
3bn9	SEQ_L2	7	1
3hmx	SEQ_L2	7	1
1dee	SEQ_L2	7	1
7r7n	SEQ_L2	7	1
5gzo	SEQ_L2	7	1
7mzj	SEQ_L2	7	1
6pzz	SEQ_L2	7	1
4yk4	SEQ_L2	7	1
1hez	SEQ_L2	7	1
7rbu	SEQ_L2	7	1
6ymq	SEQ_L2	7	1
5xku	SEQ_L2	7	1
7qf1	SEQ_L2	7	1
5ggv	SEQ_L2	7	1
7k8s	SEQ_L2	7	1
6xlq	SEQ_L2	7	1
7si2	SEQ_L2	7	1
7dpm	SEQ_L2	7	1
7ejz	SEQ_L2	7	1
6yye	SEQ_L2	7	1
7f3q	SEQ_L2	7	1
3hi6	SEQ_L2	7	1
3ulu	SEQ_L2	7	1
2r56	SEQ_L2	7	1
7cwn	SEQ_L2	7	1
8e7m	SEQ_L2	7	1
7yr1	SEQ_L2	7	1
8as0	SEQ_L2	7	1
7u9p	SEQ_L2	7	1
7x90	SEQ_L2	7	1
7wtf	SEQ_L2	7	1
7yxu	SEQ_L2	7	1
7ua8	SEQ_L2	7	1
7xcz	SEQ_L2	7	1
7v5k	SEQ_L2	7	1
7ru8	SEQ_L2	7	1
8bbn	SEQ_L2	7	1
8d7e	SEQ_L2	7	1
8dwx	SEQ_L2	7	1
8dww	SEQ_L2	7	1
8a44	SEQ_L2	7	1
8cyh	SEQ_L2	7	1
8byu	SEQ_L2	7	1
7yv1	SEQ_L2	7	1
8gh4	SEQ_L2	7	1
8eqf	SEQ_L2	7	1
8cbd	SEQ_L2	7	1
8r8k	SEQ_L2	7	1
8pwx	SEQ_L2	7	1
8rp8	SEQ_L2	7	1
8xsf	SEQ_L2	7	1
8xse	SEQ_L2	7	1
8wpw	SEQ_L2	7	1
8jkh	SEQ_L2	7	1
8vef	SEQ_L2	7	1
9l6c	SEQ_L2	7	1
6uig	SEQ_L2	7	1
8db4	SEQ_L2	7	1
7ey0	SEQ_L2	7	1
7k9z	SEQ_L2	7	1
8d9y	SEQ_L2	7	1
4ers	SEQ_L2	7	1
5o1r	SEQ_L2	7	1
9bdf	SEQ_L2	7	1
8thz	SEQ_L2	7	1
7e39	SEQ_L2	7	1
6wvz	SEQ_L2	7	1
8hlc	SEQ_L2	7	1
6mg7	SEQ_L2	7	1
6q20	SEQ_L2	7	1
8z4e	SEQ_L2	7	1
6q1z	SEQ_L2	7	1
8tbb	SEQ_L2	7	1
8cwi	SEQ_L2	7	1
7z12	SEQ_L2	7	1
7f7h	SEQ_L2	7	1
7n4l	SEQ_L2	7	1
7vmu	SEQ_L2	7	1
7b3o	SEQ_L2	7	1
3wd5	SEQ_L2	7	1
7chs	SEQ_L2	7	1
7ezv	SEQ_L2	7	1
7bz5	SEQ_L2	7	1
7rw2	SEQ_L2	7	1
7msq	SEQ_L2	7	1
7q0h	SEQ_L2	7	1
7bep	SEQ_L2	7	1
6kz0	SEQ_L2	7	1
7che	SEQ_L2	7	1
7e86	SEQ_L2	7	1
7tzh	SEQ_L2	7	1
7czs	SEQ_L2	7	1
3jwo	SEQ_L2	7	1
7cdj	SEQ_L2	7	1
6b0h	SEQ_L2	7	1
7neg	SEQ_L2	7	1
7kfw	SEQ_L2	7	1
4r4n	SEQ_L2	7	1
7nd5	SEQ_L2	7	1
7kfv	SEQ_L2	7	1
7ley	SEQ_L2	7	1
7sc1	SEQ_L2	7	1
6wo5	SEQ_L2	7	1
7bej	SEQ_L2	7	1
7t4r	SEQ_L2	7	1
8dwa	SEQ_L2	7	1
8hc2	SEQ_L2	7	1
6wjl	SEQ_L2	7	1
7wnb	SEQ_L2	7	1
7wn2	SEQ_L2	7	1
8hn6	SEQ_L2	7	1
8tp9	SEQ_L2	7	1
8fdo	SEQ_L2	7	1
8bg4	SEQ_L2	7	1
8j1t	SEQ_L2	7	1
8hws	SEQ_L2	7	1
8jio	SEQ_L2	7	1
8vww	SEQ_L2	7	1
9dpc	SEQ_L2	7	1
8v5s	SEQ_L2	7	1
7t01	SEQ_L2	7	1
5o14	SEQ_L2	7	1
7cj2	SEQ_L2	7	1
6v4n	SEQ_L2	7	1
8q5y	SEQ_L2	7	1
7s07	SEQ_L2	7	1
8kfa	SEQ_L2	7	1
7l7r	SEQ_L2	7	1
7e5s	SEQ_L2	7	1
1h0d	SEQ_L2	7	1
7x8y	SEQ_L2	7	1
6u02	SEQ_L2	7	1
8gy5	SEQ_L2	7	1
6wmw	SEQ_L2	7	1
6e4x	SEQ_L2	7	1
7st5	SEQ_L2	7	1
8h07	SEQ_L2	7	1
9mer	SEQ_L2	7	1
8wsu	SEQ_L2	7	1
7kzb	SEQ_L2	7	1
8ghp	SEQ_L2	7	1
2fjh	SEQ_L2	7	1
9bjg	SEQ_L2	7	1
8w0y	SEQ_L2	7	1
7mem	SEQ_L2	7	1
9b8j	SEQ_L2	7	1
6eyo	SEQ_L2	7	1
7kfx	SEQ_L2	7	1
8x0y	SEQ_L2	7	1
7dk2	SEQ_L2	7	1
8vgn	SEQ_L2	7	1
7sjn	SEQ_L2	7	1
8kdr	SEQ_L2	7	1
8ix3	SEQ_L2	7	1
7shz	SEQ_L2	7	1
7shu	SEQ_L2	7	1
7shy	SEQ_L2	7	1
7si0	SEQ_L2	7	1
6ywc	SEQ_L2	7	1
7mw6	SEQ_L2	7	1
7bsc	SEQ_L2	7	1
5eii	SEQ_L2	7	1
5f72	SEQ_L2	7	1
6o39	SEQ_L2	7	1
3pgf	SEQ_L2	7	1
5eu7	SEQ_L2	7	1
6ukj	SEQ_L2	7	1
5bk1	SEQ_L2	7	1
5uek	SEQ_L2	7	1
7niw	SEQ_L2	7	1
6ww5	SEQ_L2	7	1
7tpg	SEQ_L2	7	1
4g7v	SEQ_L2	7	1
5vkd	SEQ_L2	7	1
5bk2	SEQ_L2	7	1
7mnl	SEQ_L2	7	1
4nnp	SEQ_L2	7	1
6o3a	SEQ_L2	7	1
6pi7	SEQ_L2	7	1
6o3b	SEQ_L2	7	1
4rrp	SEQ_L2	7	1
7pgb	SEQ_L2	7	1
5c8j	SEQ_L2	7	1
4g80	SEQ_L2	7	1
6usf	SEQ_L2	7	1
6e1k	SEQ_L2	7	1
5bjz	SEQ_L2	7	1
7mtb	SEQ_L2	7	1
5uoe	SEQ_L2	7	1
7sk3	SEQ_L2	7	1
7sk3	SEQ_L2	7	1
7vng	SEQ_L2	7	1
8f6e	SEQ_L2	7	1
8slb	SEQ_L2	7	1
8pg0	SEQ_L2	7	1
8the	SEQ_L2	7	1
8smk	SEQ_L2	7	1
8smm	SEQ_L2	7	1
8tv1	SEQ_L2	7	1
8vui	SEQ_L2	7	1
8tnj	SEQ_L2	7	1
8tnj	SEQ_L2	7	1
8vqd	SEQ_L2	7	1
9b3k	SEQ_L2	7	1
8vc7	SEQ_L2	7	1
9avo	SEQ_L2	7	1
9dng	SEQ_L2	7	1
5xhv	SEQ_L2	7	1
6wzk	SEQ_L2	7	1
7eh5	SEQ_L2	7	1
6vmj	SEQ_L2	7	1
7f15	SEQ_L2	7	1
8v52	SEQ_L2	7	1
7t4r	SEQ_L2	7	1
8hlb	SEQ_L2	7	1
7n3c	SEQ_L2	7	1
8ivw	SEQ_L2	7	1
6t3j	SEQ_L2	7	1
8bg1	SEQ_L2	7	1
9gwt	SEQ_L2	7	1
8il3	SEQ_L2	7	1
7rxp	SEQ_L2	7	1
8xs3	SEQ_L2	7	1
6iuv	SEQ_L2	7	1
6c6z	SEQ_L2	7	1
5vgj	SEQ_L2	7	1
6oej	SEQ_L2	7	1
6mlk	SEQ_L2	7	1
6wgl	SEQ_L2	7	1
7jie	SEQ_L2	7	1
7deo	SEQ_L2	7	1
6phc	SEQ_L2	7	1
7so5	SEQ_L2	7	1
5a3i	SEQ_L2	7	1
7pnm	SEQ_L2	7	1
7e8c	SEQ_L2	7	1
7chh	SEQ_L2	7	1
7wsc	SEQ_L2	7	1
7e9o	SEQ_L2	7	1
8tjn	SEQ_L2	7	1
9b2w	SEQ_L2	7	1
8us0	SEQ_L2	7	1
8zr4	SEQ_L2	7	1
5vn8	SEQ_L2	7	1
4dtg	SEQ_L2	7	1
7jwg	SEQ_L2	7	1
8ruu	SEQ_L2	7	1
7n0a	SEQ_L2	7	1
3lev	SEQ_L2	7	1
4k8r	SEQ_L2	7	1
7fjc	SEQ_L2	7	1
8dxt	SEQ_L2	7	1
8tma	SEQ_L2	7	1
8tvd	SEQ_L2	7	1
8u1q	SEQ_L2	7	1
7m30	SEQ_L2	7	1
8yx1	SEQ_L2	7	1
7zrc	SEQ_L2	7	1
6xq2	SEQ_L2	7	1
6wqo	SEQ_L2	7	1
8tvj	SEQ_L2	7	1
8t9z	SEQ_L2	7	1
6i07	SEQ_L2	7	1
8v5q	SEQ_L2	7	1
9bdg	SEQ_L2	7	1
8cwj	SEQ_L2	7	1
5czx	SEQ_L2	7	1
6al5	SEQ_L2	7	1
8jqm	SEQ_L2	7	1
6xpy	SEQ_L2	7	1
6m3c	SEQ_L2	7	1
4i77	SEQ_L2	7	1
5ggs	SEQ_L2	7	1
4z5r	SEQ_L2	7	1
1i9r	SEQ_L2	7	1
7uvq	SEQ_L2	7	1
4zso	SEQ_L2	7	1
9cci	SEQ_L2	7	1
5d1z	SEQ_L2	7	1
7byr	SEQ_L2	7	1
6yio	SEQ_L2	7	1
7mzf	SEQ_L2	7	1
6uta	SEQ_L2	7	1
4u6v	SEQ_L2	7	1
6iw2	SEQ_L2	7	1
7qnw	SEQ_L2	7	1
7l7r	SEQ_L2	7	1
7xdl	SEQ_L2	7	1
7xj6	SEQ_L2	7	1
8eji	SEQ_L2	7	1
7y6l	SEQ_L2	7	1
8ol9	SEQ_L2	7	1
8rz0	SEQ_L2	7	1
8w0x	SEQ_L2	7	1
8dyy	SEQ_L2	7	1
7k8z	SEQ_L2	7	1
8xbf	SEQ_L2	7	1
7wi0	SEQ_L2	7	1
8sdg	SEQ_L2	7	1
6uye	SEQ_L2	7	1
5veb	SEQ_L2	7	1
8tqk	SEQ_L2	7	1
7v3l	SEQ_L2	7	1
4ogx	SEQ_L2	7	1
8fsj	SEQ_L2	7	1
7u9e	SEQ_L2	7	1
5czv	SEQ_L2	7	1
6ywd	SEQ_L2	7	1
7e7e	SEQ_L2	7	1
6xxv	SEQ_L2	7	1
7uxl	SEQ_L2	7	1
7unb	SEQ_L2	7	1
6r2s	SEQ_L2	7	1
2cmr	SEQ_L2	7	1
2qad	SEQ_L2	7	1
7wkx	SEQ_L2	7	1
8sj4	SEQ_L2	7	1
8u1s	SEQ_L2	7	1
7qf0	SEQ_L2	7	1
7ey5	SEQ_L2	7	1
7bq5	SEQ_L2	7	1
7wbz	SEQ_L2	7	1
7uow	SEQ_L2	7	1
8gau	SEQ_L2	7	1
8g4p	SEQ_L2	7	1
7mw3	SEQ_L2	7	1
4ps4	SEQ_L2	7	1
3l5x	SEQ_L2	7	1
7uvf	SEQ_L2	7	1
3eob	SEQ_L2	7	1
8tco	SEQ_L2	7	1
7lf8	SEQ_L2	7	1
2xtj	SEQ_L2	7	1
4p59	SEQ_L2	7	1
6n81	SEQ_L2	7	1
7ws1	SEQ_L2	7	1
7yix	SEQ_L2	7	1
8zhq	SEQ_L2	7	1
8oz3	SEQ_L2	7	1
8iow	SEQ_L2	7	1
7u9w	SEQ_L2	7	1
8vgp	SEQ_L2	7	1
8cim	SEQ_L2	7	1
6vgr	SEQ_L2	7	1
7quh	SEQ_L2	7	1
7ej4	SEQ_L2	7	1
7chz	SEQ_L2	7	1
7chy	SEQ_L2	7	1
7e72	SEQ_L2	7	1
7m30	SEQ_L2	7	1
8bbo	SEQ_L2	7	1
7kml	SEQ_L2	7	1
7klg	SEQ_L2	7	1
7kzb	SEQ_L2	7	1
7zfd	SEQ_L2	7	1
6mlm	SEQ_L2	7	1
7tb8	SEQ_L2	7	1
8sxp	SEQ_L2	7	1
8f0i	SEQ_L2	7	1
2vh5	SEQ_L2	7	1
7orb	SEQ_L2	7	1
8e6j	SEQ_L2	7	1
8jkf	SEQ_L2	7	1
7y3n	SEQ_L2	7	1
6cyf	SEQ_L2	7	1
8dxs	SEQ_L2	7	1
8tr3	SEQ_L2	7	1
8u1p	SEQ_L2	7	1
8v5l	SEQ_L2	7	1
8cwk	SEQ_L2	7	1
5d1q	SEQ_L2	7	1
8veb	SEQ_L2	7	1
7k8v	SEQ_L2	7	1
3grw	SEQ_L2	7	1
2r0k	SEQ_L2	7	1
3r1g	SEQ_L2	7	1
2qqk	SEQ_L2	7	1
2fjg	SEQ_L2	7	1
2h9g	SEQ_L2	7	1
4dke	SEQ_L2	7	1
5x8l	SEQ_L2	7	1
2wub	SEQ_L2	7	1
5wux	SEQ_L2	7	1
5vl7	SEQ_L2	7	1
4wv1	SEQ_L2	7	1
3p0y	SEQ_L2	7	1
5bo1	SEQ_L2	7	1
8pwh	SEQ_L2	7	1
8ffe	SEQ_L2	7	1
3u30	SEQ_L2	7	1
6bgt	SEQ_L2	7	1
8rpb	SEQ_L2	7	1
7yds	SEQ_L2	7	1
4g3y	SEQ_L2	7	1
5vqm	SEQ_L2	7	1
6uqr	SEQ_L2	7	1
7eh5	SEQ_L2	7	1
5l0q	SEQ_L2	7	1
3d85	SEQ_L2	7	1
2eks	SEQ_L2	7	1
7lf2	SEQ_L2	7	1
7vux	SEQ_L2	7	1
7wb5	SEQ_L2	7	1
7cwn	SEQ_L2	7	1
4g6j	SEQ_L2	7	1
6t3j	SEQ_L2	7	1
5tzu	SEQ_L2	7	1
6rps	SEQ_L2	7	1
3q1s	SEQ_L2	7	1
7e23	SEQ_L2	7	1
6ppg	SEQ_L2	7	1
7lop	SEQ_L2	7	1
4oqt	SEQ_L2	7	1
7dha	SEQ_L2	7	1
5ggr	SEQ_L2	7	1
5ggt	SEQ_L2	7	1
5yoy	SEQ_L2	7	1
3b2u	SEQ_L2	7	1
7r40	SEQ_L2	7	1
6u36	SEQ_L2	7	1
5mvz	SEQ_L2	7	1
7lex	SEQ_L2	7	1
7s6j	SEQ_L2	7	1
7wwl	SEQ_L2	7	1
3x3f	SEQ_L2	7	1
6myy	SEQ_L2	7	1
7u9o	SEQ_L2	7	1
7wh8	SEQ_L2	7	1
7z4t	SEQ_L2	7	1
7z2m	SEQ_L2	7	1
7uvq	SEQ_L2	7	1
7ucq	SEQ_L2	7	1
