PDB_ID	CDR	Length	Cluster_Label
1bvk	SEQ_H2	5	1
4i77	SEQ_H2	5	1
8kdr	SEQ_H2	5	1
4edw	SEQ_H2	5	1
6xq0	SEQ_H2	5	1
8sow	SEQ_H2	5	1
8soz	SEQ_H2	5	1
7r8l	SEQ_H2	5	1
7kfv	SEQ_H2	5	1
7ejz	SEQ_H2	5	1
7sc1	SEQ_H2	5	1
8hc2	SEQ_H2	5	1
7uow	SEQ_H2	5	1
8hn6	SEQ_H2	5	1
8bg4	SEQ_H2	5	1
8xsd	SEQ_H2	5	1
8xbf	SEQ_H2	5	1
7kmi	SEQ_H2	5	1
7vmu	SEQ_H2	5	1
7m6f	SEQ_H2	5	1
7czs	SEQ_H2	5	1
7bej	SEQ_H2	5	1
7t72	SEQ_H2	5	1
7wcp	SEQ_H2	5	1
8j1t	SEQ_H2	5	1
8xea	SEQ_H2	5	1
9fgt	SEQ_H2	5	1
9fgs	SEQ_H2	5	1
9fgr	SEQ_H2	5	1
8qh0	SEQ_H2	5	1
8c0y	SEQ_H2	5	1
8wpw	SEQ_H2	5	1
8k18	SEQ_H2	5	1
7yr1	SEQ_H2	5	1
7l7r	SEQ_H2	5	1
8dfh	SEQ_H2	5	1
7ox1	SEQ_H2	5	1
7uc8	SEQ_H2	5	1
7bsc	SEQ_H2	5	1
4rx4	SEQ_H2	5	1
4rwy	SEQ_H2	5	1
7mzl	SEQ_H2	5	1
8tqk	SEQ_H2	5	1
7s8h	SEQ_H2	5	1
4dqo	SEQ_H2	5	1
7z0x	SEQ_H2	5	1
7e3o	SEQ_H2	5	1
7cgw	SEQ_H2	5	1
6xq4	SEQ_H2	5	1
7shu	SEQ_H2	5	1
7si0	SEQ_H2	5	1
7shy	SEQ_H2	5	1
8veb	SEQ_H2	5	1
8u1s	SEQ_H2	5	1
6vc9	SEQ_H2	5	1
7ttx	SEQ_H2	5	1
7m30	SEQ_H2	5	1
9bjh	SEQ_H2	5	1
8v5s	SEQ_H2	5	1
7uvq	SEQ_H2	5	1
9e6k	SEQ_H2	5	1
8tp6	SEQ_H2	5	1
7r8n	SEQ_H2	5	1
7kfx	SEQ_H2	5	1
7e5y	SEQ_H2	5	1
7mzf	SEQ_H2	5	1
7kfy	SEQ_H2	5	1
4dag	SEQ_H2	5	1
7kfw	SEQ_H2	5	1
7m6d	SEQ_H2	5	1
7nd5	SEQ_H2	5	1
8zhq	SEQ_H2	5	1
8e1g	SEQ_H2	5	1
3q1s	SEQ_H2	5	1
8dwx	SEQ_H2	5	1
7jmp	SEQ_H2	5	1
5ug0	SEQ_H2	5	1
4k8r	SEQ_H2	5	1
9l6c	SEQ_H2	5	1
4u6v	SEQ_H2	5	1
8ezk	SEQ_H2	5	1
8x0y	SEQ_H2	5	1
4ywg	SEQ_H2	5	1
8pq2	SEQ_H2	5	1
7s1b	SEQ_H2	5	1
4ye4	SEQ_H2	5	1
8g4p	SEQ_H2	5	1
8bbo	SEQ_H2	5	1
