PDB_ID	CDR	Length	Cluster_Label
7y3n	SEQ_H2	6	1
4fqj	SEQ_H2	6	1
8wfh	SEQ_H2	6	1
6ute	SEQ_H2	6	1
6ww5	SEQ_H2	6	2
4zs6	SEQ_H2	6	2
8f6e	SEQ_H2	6	2
7zxk	SEQ_H2	6	2
7v23	SEQ_H2	6	2
3nh7	SEQ_H2	6	2
7pgb	SEQ_H2	6	2
6usf	SEQ_H2	6	2
6yye	SEQ_H2	6	2
7wn2	SEQ_H2	6	2
8pg0	SEQ_H2	6	2
8smm	SEQ_H2	6	2
9dng	SEQ_H2	6	2
9b3k	SEQ_H2	6	2
5mes	SEQ_H2	6	2
8ume	SEQ_H2	6	2
6att	SEQ_H2	6	2
7t3d	SEQ_H2	6	2
8bk2	SEQ_H2	6	2
8dww	SEQ_H2	6	2
8dzw	SEQ_H2	6	2
7u9e	SEQ_H2	6	2
6b0s	SEQ_H2	6	2
7rxl	SEQ_H2	6	2
7eya	SEQ_H2	6	2
8f6x	SEQ_H2	6	2
7tjq	SEQ_H2	6	2
7uvh	SEQ_H2	6	2
6e1k	SEQ_H2	6	2
6phc	SEQ_H2	6	2
6o9h	SEQ_H2	6	2
6xkp	SEQ_H2	6	2
7cdj	SEQ_H2	6	2
6wjl	SEQ_H2	6	2
8hlc	SEQ_H2	6	2
8gh4	SEQ_H2	6	2
8tqi	SEQ_H2	6	2
8oz3	SEQ_H2	6	2
7wur	SEQ_H2	6	2
5bk1	SEQ_H2	6	2
4g7v	SEQ_H2	6	2
5vkd	SEQ_H2	6	2
7mnl	SEQ_H2	6	2
4nnp	SEQ_H2	6	2
5bjz	SEQ_H2	6	2
7sk3	SEQ_H2	6	2
8slb	SEQ_H2	6	2
7vng	SEQ_H2	6	2
6o3b	SEQ_H2	6	2
5eii	SEQ_H2	6	2
3pgf	SEQ_H2	6	2
7niw	SEQ_H2	6	2
7tpg	SEQ_H2	6	2
5bk2	SEQ_H2	6	2
7mtb	SEQ_H2	6	2
8tv1	SEQ_H2	6	2
5uoe	SEQ_H2	6	2
6ukj	SEQ_H2	6	2
2fjh	SEQ_H2	6	2
6pi7	SEQ_H2	6	2
9avo	SEQ_H2	6	2
8uwz	SEQ_H2	6	2
6o3a	SEQ_H2	6	2
8vui	SEQ_H2	6	2
4dke	SEQ_H2	6	2
5eu7	SEQ_H2	6	2
5uek	SEQ_H2	6	2
4rrp	SEQ_H2	6	2
5c8j	SEQ_H2	6	2
7sk3	SEQ_H2	6	2
8the	SEQ_H2	6	2
8smk	SEQ_H2	6	2
8vc7	SEQ_H2	6	2
8tnj	SEQ_H2	6	2
4hwb	SEQ_H2	6	2
6mi2	SEQ_H2	6	2
2qqk	SEQ_H2	6	2
7zbu	SEQ_H2	6	2
4ers	SEQ_H2	6	2
7yh6	SEQ_H2	6	2
3whe	SEQ_H2	6	2
8rz0	SEQ_H2	6	2
6xkq	SEQ_H2	6	2
7mmn	SEQ_H2	6	2
7su0	SEQ_H2	6	2
5t33	SEQ_H2	6	2
5j13	SEQ_H2	6	2
7deo	SEQ_H2	6	2
7ur4	SEQ_H2	6	2
7ly3	SEQ_H2	6	2
6o25	SEQ_H2	6	2
7q0i	SEQ_H2	6	2
7lxw	SEQ_H2	6	2
6vca	SEQ_H2	6	2
5ggv	SEQ_H2	6	2
4xx1	SEQ_H2	6	2
8eoo	SEQ_H2	6	2
8f0i	SEQ_H2	6	2
7ukm	SEQ_H2	6	2
8xsf	SEQ_H2	6	2
8f2j	SEQ_H2	6	2
7l2f	SEQ_H2	6	2
5ggr	SEQ_H2	6	2
7x92	SEQ_H2	6	2
7uxl	SEQ_H2	6	2
8awm	SEQ_H2	6	2
8dyy	SEQ_H2	6	2
8r9y	SEQ_H2	6	2
5f9w	SEQ_H2	6	2
5wi9	SEQ_H2	6	2
7ahv	SEQ_H2	6	2
8dz3	SEQ_H2	6	2
8dyw	SEQ_H2	6	2
8dz4	SEQ_H2	6	2
9l6c	SEQ_H2	6	2
7e39	SEQ_H2	6	2
7xmz	SEQ_H2	6	2
7rew	SEQ_H2	6	2
8udz	SEQ_H2	6	2
4qhu	SEQ_H2	6	2
8vpf	SEQ_H2	6	2
7m30	SEQ_H2	6	2
4uv7	SEQ_H2	6	2
8fdo	SEQ_H2	6	2
3mxw	SEQ_H2	6	2
7seg	SEQ_H2	6	2
8cwj	SEQ_H2	6	2
7kzb	SEQ_H2	6	2
7ps2	SEQ_H2	6	2
5vig	SEQ_H2	6	2
7kde	SEQ_H2	6	2
5a3i	SEQ_H2	6	2
4p59	SEQ_H2	6	2
8qzr	SEQ_H2	6	2
5nh3	SEQ_H2	6	2
8keo	SEQ_H2	6	2
4hcr	SEQ_H2	6	2
8qpr	SEQ_H2	6	2
8dlw	SEQ_H2	6	2
8fsj	SEQ_H2	6	2
2fed	SEQ_H2	6	2
8kfa	SEQ_H2	6	2
7l5b	SEQ_H2	6	2
8si1	SEQ_H2	6	2
5ugy	SEQ_H2	6	2
6okm	SEQ_H2	6	2
6ofi	SEQ_H2	6	2
8ghp	SEQ_H2	6	2
6cdi	SEQ_H2	6	2
7x95	SEQ_H2	6	2
7ua8	SEQ_H2	6	2
2ghw	SEQ_H2	6	2
7eng	SEQ_H2	6	2
6ii4	SEQ_H2	6	2
7bpk	SEQ_H2	6	2
7n4l	SEQ_H2	6	2
7kqb	SEQ_H2	6	2
5yoy	SEQ_H2	6	2
7tb8	SEQ_H2	6	2
7tcc	SEQ_H2	6	2
6kyz	SEQ_H2	6	2
7k8s	SEQ_H2	6	2
7czu	SEQ_H2	6	2
6pzw	SEQ_H2	6	2
7cwn	SEQ_H2	6	2
7x90	SEQ_H2	6	2
7yck	SEQ_H2	6	2
8bcz	SEQ_H2	6	2
8h07	SEQ_H2	6	2
8j1q	SEQ_H2	6	2
8h7l	SEQ_H2	6	2
8cbe	SEQ_H2	6	2
8cbd	SEQ_H2	6	2
8f2x	SEQ_H2	6	2
8jqn	SEQ_H2	6	2
8wsu	SEQ_H2	6	2
1hez	SEQ_H2	6	2
1dee	SEQ_H2	6	2
6was	SEQ_H2	6	2
7t4r	SEQ_H2	6	2
3g6d	SEQ_H2	6	2
8tbq	SEQ_H2	6	2
6plk	SEQ_H2	6	2
9dh2	SEQ_H2	6	2
4qci	SEQ_H2	6	2
7d85	SEQ_H2	6	2
8q5y	SEQ_H2	6	2
7zoz	SEQ_H2	6	2
5yy5	SEQ_H2	6	2
7lsf	SEQ_H2	6	2
4np4	SEQ_H2	6	2
7prz	SEQ_H2	6	2
6xpz	SEQ_H2	6	2
7u9p	SEQ_H2	6	2
7unb	SEQ_H2	6	2
5vic	SEQ_H2	6	2
6wm9	SEQ_H2	6	2
7u0x	SEQ_H2	6	2
8ykt	SEQ_H2	6	2
8xse	SEQ_H2	6	2
7wwm	SEQ_H2	6	2
2ybr	SEQ_H2	6	2
8suo	SEQ_H2	6	2
8xi6	SEQ_H2	6	2
7n62	SEQ_H2	6	2
7ukl	SEQ_H2	6	2
7xcz	SEQ_H2	6	2
7wp0	SEQ_H2	6	2
8uzc	SEQ_H2	6	2
8d7e	SEQ_H2	6	2
3eob	SEQ_H2	6	2
7e72	SEQ_H2	6	2
8xsj	SEQ_H2	6	2
8cwk	SEQ_H2	6	2
8dg8	SEQ_H2	6	2
4ydk	SEQ_H2	6	2
8w0v	SEQ_H2	6	2
6wzk	SEQ_H2	6	2
8tea	SEQ_H2	6	2
4g80	SEQ_H2	6	2
8tnj	SEQ_H2	6	2
6ymq	SEQ_H2	6	2
5x8l	SEQ_H2	6	2
6xkr	SEQ_H2	6	2
8gpy	SEQ_H2	6	2
7e5s	SEQ_H2	6	2
6o39	SEQ_H2	6	2
8dg9	SEQ_H2	6	2
7si2	SEQ_H2	6	2
5veb	SEQ_H2	6	2
7wi0	SEQ_H2	6	2
7s5q	SEQ_H2	6	2
8dxs	SEQ_H2	6	2
3kr3	SEQ_H2	6	2
7ket	SEQ_H2	6	2
7mzm	SEQ_H2	6	2
6txz	SEQ_H2	6	2
8r1d	SEQ_H2	6	2
7yxu	SEQ_H2	6	2
6m58	SEQ_H2	6	2
4dtg	SEQ_H2	6	2
8sit	SEQ_H2	6	2
6pe9	SEQ_H2	6	2
8tbb	SEQ_H2	6	2
6e56	SEQ_H2	6	2
8e7m	SEQ_H2	6	2
6pe8	SEQ_H2	6	2
8gav	SEQ_H2	6	2
3u30	SEQ_H2	6	2
8ahn	SEQ_H2	6	2
7fcp	SEQ_H2	6	2
6xq2	SEQ_H2	6	2
7bep	SEQ_H2	6	2
7rxi	SEQ_H2	6	2
7uvq	SEQ_H2	6	2
7s0x	SEQ_H2	6	2
6woz	SEQ_H2	6	2
9b8j	SEQ_H2	6	2
6dc3	SEQ_H2	6	2
8jiz	SEQ_H2	6	2
2r56	SEQ_H2	6	2
7ej4	SEQ_H2	6	2
6n8d	SEQ_H2	6	2
7u9w	SEQ_H2	6	2
2vh5	SEQ_H2	6	2
6oej	SEQ_H2	6	2
7uvi	SEQ_H2	6	2
7dm2	SEQ_H2	6	2
7ua2	SEQ_H2	6	2
7lf8	SEQ_H2	6	2
8i5l	SEQ_H2	6	2
7s7i	SEQ_H2	6	2
7tat	SEQ_H2	6	2
1adq	SEQ_H2	6	2
8f0h	SEQ_H2	6	2
7wjy	SEQ_H2	6	2
7ey0	SEQ_H2	6	2
7qny	SEQ_H2	6	2
7uvo	SEQ_H2	6	2
8ix3	SEQ_H2	6	2
7e9o	SEQ_H2	6	2
3wd5	SEQ_H2	6	2
5tpn	SEQ_H2	6	2
7zfd	SEQ_H2	6	2
8bbn	SEQ_H2	6	2
6rlo	SEQ_H2	6	2
8oxv	SEQ_H2	6	2
6m3b	SEQ_H2	6	2
8iow	SEQ_H2	6	2
7f3q	SEQ_H2	6	2
8cxi	SEQ_H2	6	2
8eji	SEQ_H2	6	2
8pwx	SEQ_H2	6	2
8bg1	SEQ_H2	6	2
8qrf	SEQ_H2	6	2
8ol9	SEQ_H2	6	2
4ut6	SEQ_H2	6	2
7mxl	SEQ_H2	6	2
7ws1	SEQ_H2	6	2
7rxj	SEQ_H2	6	2
7ntc	SEQ_H2	6	2
6bkd	SEQ_H2	6	3
7v3l	SEQ_H2	6	3
7q9f	SEQ_H2	6	3
4khx	SEQ_H2	6	3
7kej	SEQ_H2	6	3
7jr7	SEQ_H2	6	3
5w42	SEQ_H2	6	3
8uzp	SEQ_H2	6	3
8qrf	SEQ_H2	6	3
4hfu	SEQ_H2	6	3
8g3m	SEQ_H2	6	3
7uvs	SEQ_H2	6	3
8urf	SEQ_H2	6	3
5d1q	SEQ_H2	6	3
6wo4	SEQ_H2	6	3
7k9z	SEQ_H2	6	3
5y9j	SEQ_H2	6	3
6uyg	SEQ_H2	6	3
6cyf	SEQ_H2	6	3
6wo5	SEQ_H2	6	3
7r7n	SEQ_H2	6	3
4hj0	SEQ_H2	6	3
8thz	SEQ_H2	6	3
8r9y	SEQ_H2	6	3
6uqr	SEQ_H2	6	3
8vqf	SEQ_H2	6	3
7wh8	SEQ_H2	6	3
6vn1	SEQ_H2	6	3
4mwf	SEQ_H2	6	3
6h2y	SEQ_H2	6	3
5xmh	SEQ_H2	6	3
7y0w	SEQ_H2	6	3
9dpc	SEQ_H2	6	3
8wyj	SEQ_H2	6	3
4idj	SEQ_H2	6	3
4jhw	SEQ_H2	6	3
5udc	SEQ_H2	6	3
7sd3	SEQ_H2	6	3
6wty	SEQ_H2	6	3
6mto	SEQ_H2	6	3
6mtq	SEQ_H2	6	3
5czx	SEQ_H2	6	3
6cde	SEQ_H2	6	3
6lxj	SEQ_H2	6	3
6vy4	SEQ_H2	6	3
8xs3	SEQ_H2	6	3
6utk	SEQ_H2	6	3
6r0x	SEQ_H2	6	3
8dw9	SEQ_H2	6	3
6kz0	SEQ_H2	6	3
9bj2	SEQ_H2	6	3
8tzy	SEQ_H2	6	3
8tgv	SEQ_H2	6	3
7u9e	SEQ_H2	6	3
9gox	SEQ_H2	6	3
4kv5	SEQ_H2	6	3
8pwv	SEQ_H2	6	3
7s6j	SEQ_H2	6	3
7ru4	SEQ_H2	6	3
7woa	SEQ_H2	6	3
5gmq	SEQ_H2	6	3
7kmg	SEQ_H2	6	3
6cmg	SEQ_H2	6	3
7qf1	SEQ_H2	6	3
7cyv	SEQ_H2	6	3
7sue	SEQ_H2	6	3
8dlr	SEQ_H2	6	3
7x25	SEQ_H2	6	3
7xj6	SEQ_H2	6	3
9bj3	SEQ_H2	6	3
8zho	SEQ_H2	6	3
8g30	SEQ_H2	6	3
7dx4	SEQ_H2	6	3
7ljr	SEQ_H2	6	3
7uar	SEQ_H2	6	3
7f9w	SEQ_H2	6	3
8gto	SEQ_H2	6	3
7djz	SEQ_H2	6	3
7wi0	SEQ_H2	6	3
7ru8	SEQ_H2	6	3
8cim	SEQ_H2	6	3
8g3q	SEQ_H2	6	3
2xtj	SEQ_H2	6	3
2dd8	SEQ_H2	6	3
7wqv	SEQ_H2	6	3
6wo5	SEQ_H2	6	3
6c6z	SEQ_H2	6	3
7mf1	SEQ_H2	6	3
5vag	SEQ_H2	6	3
6yio	SEQ_H2	6	3
4xak	SEQ_H2	6	3
3ma9	SEQ_H2	6	3
5cba	SEQ_H2	6	3
2cmr	SEQ_H2	6	3
5cbe	SEQ_H2	6	3
3nps	SEQ_H2	6	3
6o41	SEQ_H2	6	3
4m8q	SEQ_H2	6	3
7kfh	SEQ_H2	6	3
4dn4	SEQ_H2	6	3
7wtf	SEQ_H2	6	3
7v5k	SEQ_H2	6	3
8dnn	SEQ_H2	6	3
8sxp	SEQ_H2	6	3
8z4e	SEQ_H2	6	3
8q5d	SEQ_H2	6	3
4hg4	SEQ_H2	6	3
5kw9	SEQ_H2	6	3
7jie	SEQ_H2	6	3
5jz7	SEQ_H2	6	3
7zr9	SEQ_H2	6	3
7y0c	SEQ_H2	6	3
4yjz	SEQ_H2	6	3
5d1x	SEQ_H2	6	3
8a95	SEQ_H2	6	3
7tht	SEQ_H2	6	3
5w4l	SEQ_H2	6	3
2xra	SEQ_H2	6	3
7zrc	SEQ_H2	6	3
2qad	SEQ_H2	6	3
8dwa	SEQ_H2	6	3
3w9e	SEQ_H2	6	3
5ggt	SEQ_H2	6	3
6p9h	SEQ_H2	6	3
7m6i	SEQ_H2	6	3
7dk0	SEQ_H2	6	3
6u0n	SEQ_H2	6	3
8byu	SEQ_H2	6	3
6v4o	SEQ_H2	6	3
7coe	SEQ_H2	6	3
8y3h	SEQ_H2	6	3
8tui	SEQ_H2	6	3
3ulu	SEQ_H2	6	4
7tl0	SEQ_H2	6	4
7ycl	SEQ_H2	6	4
7z2m	SEQ_H2	6	4
7z4t	SEQ_H2	6	4
6iuv	SEQ_H2	6	4
8zby	SEQ_H2	6	4
5wk3	SEQ_H2	6	4
7n3c	SEQ_H2	6	4
3hmx	SEQ_H2	6	4
7fcp	SEQ_H2	6	4
7ezv	SEQ_H2	6	4
8hrd	SEQ_H2	6	4
7xdl	SEQ_H2	6	4
7t9n	SEQ_H2	6	4
3x3f	SEQ_H2	6	4
8yro	SEQ_H2	6	4
7y6l	SEQ_H2	6	4
5ibl	SEQ_H2	6	4
5o14	SEQ_H2	6	4
7n4i	SEQ_H2	6	4
7jwg	SEQ_H2	6	4
7bnv	SEQ_H2	6	4
7v2a	SEQ_H2	6	4
7k8v	SEQ_H2	6	4
5tz2	SEQ_H2	6	4
7m6e	SEQ_H2	6	4
5mvz	SEQ_H2	6	4
7upl	SEQ_H2	6	4
7xw7	SEQ_H2	6	4
8dzh	SEQ_H2	6	4
8bsf	SEQ_H2	6	4
8u1c	SEQ_H2	6	4
8wsn	SEQ_H2	6	4
8sdh	SEQ_H2	6	4
8tvj	SEQ_H2	6	4
8tv3	SEQ_H2	6	4
8vus	SEQ_H2	6	4
8z6r	SEQ_H2	6	4
8z6u	SEQ_H2	6	4
8gf2	SEQ_H2	6	4
6fy1	SEQ_H2	6	4
5bo1	SEQ_H2	6	4
7ps4	SEQ_H2	6	4
6wmw	SEQ_H2	6	4
7lfa	SEQ_H2	6	4
8fgx	SEQ_H2	6	4
5l0q	SEQ_H2	6	4
9bjg	SEQ_H2	6	4
7rxp	SEQ_H2	6	4
8w0w	SEQ_H2	6	4
7ykj	SEQ_H2	6	4
6dkj	SEQ_H2	6	4
8dv6	SEQ_H2	6	4
5y11	SEQ_H2	6	4
8tvd	SEQ_H2	6	4
6al5	SEQ_H2	6	4
4dkf	SEQ_H2	6	4
9cci	SEQ_H2	6	4
7pc2	SEQ_H2	6	4
9au2	SEQ_H2	6	4
8a44	SEQ_H2	6	4
8cwi	SEQ_H2	6	4
6wno	SEQ_H2	6	4
7pnm	SEQ_H2	6	4
4g6j	SEQ_H2	6	4
7t7b	SEQ_H2	6	4
6bf4	SEQ_H2	6	4
7sjn	SEQ_H2	6	4
5f72	SEQ_H2	6	4
8tco	SEQ_H2	6	4
7lcn	SEQ_H2	6	4
6b9j	SEQ_H2	6	4
7e7x	SEQ_H2	6	4
1iqd	SEQ_H2	6	4
6oao	SEQ_H2	6	4
7lab	SEQ_H2	6	4
5lsp	SEQ_H2	6	4
7cws	SEQ_H2	6	4
7sj0	SEQ_H2	6	4
8b7h	SEQ_H2	6	4
8dm3	SEQ_H2	6	4
3jwo	SEQ_H2	6	4
6aod	SEQ_H2	6	4
8ivw	SEQ_H2	6	4
8swh	SEQ_H2	6	4
7l2d	SEQ_H2	6	4
8us0	SEQ_H2	6	4
7l2c	SEQ_H2	6	4
7wo4	SEQ_H2	6	4
7dzy	SEQ_H2	6	4
6x4t	SEQ_H2	6	4
6wir	SEQ_H2	6	4
7dzx	SEQ_H2	6	4
7fjo	SEQ_H2	6	4
5e8e	SEQ_H2	6	4
1jps	SEQ_H2	6	4
5anm	SEQ_H2	6	4
8hes	SEQ_H2	6	4
4y5v	SEQ_H2	6	4
4y5y	SEQ_H2	6	4
3u4e	SEQ_H2	6	4
8u5l	SEQ_H2	6	4
7xsb	SEQ_H2	6	4
8rz1	SEQ_H2	6	4
7laa	SEQ_H2	6	4
5usl	SEQ_H2	6	4
7dk2	SEQ_H2	6	4
6u02	SEQ_H2	6	4
7jv4	SEQ_H2	6	4
7jva	SEQ_H2	6	4
7wwl	SEQ_H2	6	4
7vzt	SEQ_H2	6	4
8zhe	SEQ_H2	6	4
5xj4	SEQ_H2	6	4
7m42	SEQ_H2	6	5
5o4o	SEQ_H2	6	5
7phu	SEQ_H2	6	5
5if0	SEQ_H2	6	5
7lop	SEQ_H2	6	5
6xey	SEQ_H2	6	5
5fec	SEQ_H2	6	5
6b08	SEQ_H2	6	5
7mzh	SEQ_H2	6	5
5ggs	SEQ_H2	6	5
6yxd	SEQ_H2	6	5
7l56	SEQ_H2	6	5
6xlq	SEQ_H2	6	5
7nd7	SEQ_H2	6	5
6myy	SEQ_H2	6	5
8f5n	SEQ_H2	6	5
8e1p	SEQ_H2	6	5
8qq0	SEQ_H2	6	5
8pwh	SEQ_H2	6	5
8qkr	SEQ_H2	6	5
9clp	SEQ_H2	6	5
8vym	SEQ_H2	6	5
9l1s	SEQ_H2	6	5
9auh	SEQ_H2	6	5
8u1p	SEQ_H2	6	5
9azr	SEQ_H2	6	5
9bdg	SEQ_H2	6	5
7qti	SEQ_H2	6	5
8wyj	SEQ_H2	6	5
8u4q	SEQ_H2	6	5
7ubs	SEQ_H2	6	5
4ypg	SEQ_H2	6	5
5xj3	SEQ_H2	6	5
7swp	SEQ_H2	6	5
7wi0	SEQ_H2	6	5
8zr4	SEQ_H2	6	5
8t9z	SEQ_H2	6	5
6u6u	SEQ_H2	6	5
6o9i	SEQ_H2	6	5
6um7	SEQ_H2	6	5
9aug	SEQ_H2	6	5
9jbq	SEQ_H2	6	5
7mxl	SEQ_H2	6	5
6xzw	SEQ_H2	6	5
3ulu	SEQ_H2	6	5
5w4l	SEQ_H2	6	5
7rdw	SEQ_H2	6	5
8v5l	SEQ_H2	6	5
1i9r	SEQ_H2	6	5
7m6h	SEQ_H2	6	5
7czy	SEQ_H2	6	5
8rh0	SEQ_H2	6	5
7u9o	SEQ_H2	6	5
8hn7	SEQ_H2	6	5
9azt	SEQ_H2	6	5
8znz	SEQ_H2	6	5
8gpx	SEQ_H2	6	5
5vl7	SEQ_H2	6	5
8sm1	SEQ_H2	6	5
7x8w	SEQ_H2	6	5
6b0e	SEQ_H2	6	5
6wh9	SEQ_H2	6	5
6b0g	SEQ_H2	6	5
7or9	SEQ_H2	6	5
3wlw	SEQ_H2	6	5
7m6g	SEQ_H2	6	5
6pzz	SEQ_H2	6	5
5k9o	SEQ_H2	6	5
7lex	SEQ_H2	6	5
7luc	SEQ_H2	6	5
7lue	SEQ_H2	6	5
7yix	SEQ_H2	6	5
7wn8	SEQ_H2	6	5
2xqb	SEQ_H2	6	5
6wvz	SEQ_H2	6	5
8hld	SEQ_H2	6	5
7yvi	SEQ_H2	6	5
8s6m	SEQ_H2	6	5
8tr3	SEQ_H2	6	5
8blq	SEQ_H2	6	5
8cwj	SEQ_H2	6	5
7z12	SEQ_H2	6	5
7xjf	SEQ_H2	6	5
6t3j	SEQ_H2	6	5
7uvf	SEQ_H2	6	5
6t3j	SEQ_H2	6	5
6mvl	SEQ_H2	6	5
6svl	SEQ_H2	6	5
7eh5	SEQ_H2	6	5
6phf	SEQ_H2	6	5
7ubr	SEQ_H2	6	5
4irz	SEQ_H2	6	5
2h9g	SEQ_H2	6	5
1uj3	SEQ_H2	6	5
4z5r	SEQ_H2	6	5
7amr	SEQ_H2	6	5
7amq	SEQ_H2	6	5
7yk4	SEQ_H2	6	5
5iwl	SEQ_H2	6	5
8hlb	SEQ_H2	6	5
7t25	SEQ_H2	6	5
2r0k	SEQ_H2	6	5
7lf2	SEQ_H2	6	5
5tzt	SEQ_H2	6	5
4zso	SEQ_H2	6	5
7usl	SEQ_H2	6	5
8vgn	SEQ_H2	6	5
8ath	SEQ_H2	6	5
8szy	SEQ_H2	6	5
7cwn	SEQ_H2	6	5
7f15	SEQ_H2	6	5
9dq5	SEQ_H2	6	5
3d85	SEQ_H2	6	5
5vqm	SEQ_H2	6	5
4mxw	SEQ_H2	6	5
7ul0	SEQ_H2	6	5
7ps6	SEQ_H2	6	5
8eb2	SEQ_H2	6	5
5vn8	SEQ_H2	6	5
7sfw	SEQ_H2	6	5
7fjc	SEQ_H2	6	5
8y3i	SEQ_H2	6	5
8sis	SEQ_H2	6	5
5otj	SEQ_H2	6	5
5esv	SEQ_H2	6	5
8yww	SEQ_H2	6	5
8ywx	SEQ_H2	6	5
6q20	SEQ_H2	6	5
8z4e	SEQ_H2	6	5
6q1z	SEQ_H2	6	5
8eqf	SEQ_H2	6	5
8d7e	SEQ_H2	6	5
8k5g	SEQ_H2	6	5
7rr0	SEQ_H2	6	5
7r6x	SEQ_H2	6	5
7e3k	SEQ_H2	6	5
7lrt	SEQ_H2	6	5
7qez	SEQ_H2	6	5
6mg7	SEQ_H2	6	5
7beo	SEQ_H2	6	5
7tcc	SEQ_H2	6	5
7x7o	SEQ_H2	6	5
7orb	SEQ_H2	6	5
7qti	SEQ_H2	6	5
8dad	SEQ_H2	6	5
7x91	SEQ_H2	6	5
7s5r	SEQ_H2	6	5
7s5q	SEQ_H2	6	5
7xj6	SEQ_H2	6	5
8bg8	SEQ_H2	6	5
8gsb	SEQ_H2	6	5
8hgl	SEQ_H2	6	5
7ezv	SEQ_H2	6	5
7wch	SEQ_H2	6	5
6w16	SEQ_H2	6	5
7l7e	SEQ_H2	6	5
7ps5	SEQ_H2	6	5
7xic	SEQ_H2	6	5
7ley	SEQ_H2	6	5
7kqh	SEQ_H2	6	5
7s0c	SEQ_H2	6	5
6ppg	SEQ_H2	6	5
7kqg	SEQ_H2	6	5
3hi6	SEQ_H2	6	5
7ly9	SEQ_H2	6	5
6e63	SEQ_H2	6	5
5k9q	SEQ_H2	6	5
8sja	SEQ_H2	6	5
8ez7	SEQ_H2	6	5
7kdd	SEQ_H2	6	5
4ot1	SEQ_H2	6	5
7orb	SEQ_H2	6	5
4od2	SEQ_H2	6	5
6fax	SEQ_H2	6	5
8yx9	SEQ_H2	6	5
8el2	SEQ_H2	6	5
8pmz	SEQ_H2	6	5
7bu8	SEQ_H2	6	5
7mw6	SEQ_H2	6	5
6vmj	SEQ_H2	6	5
8u1p	SEQ_H2	6	5
6vgr	SEQ_H2	6	5
3skj	SEQ_H2	6	5
4oqt	SEQ_H2	6	5
4i2x	SEQ_H2	6	5
3sqo	SEQ_H2	6	5
6b0n	SEQ_H2	6	5
4xny	SEQ_H2	6	5
7ugq	SEQ_H2	6	5
4ydl	SEQ_H2	6	5
6mlm	SEQ_H2	6	5
7mzk	SEQ_H2	6	5
8jg5	SEQ_H2	6	5
8uky	SEQ_H2	6	5
7mem	SEQ_H2	6	5
7cu5	SEQ_H2	6	5
6xxv	SEQ_H2	6	5
6nmu	SEQ_H2	6	5
4v1d	SEQ_H2	6	5
5wux	SEQ_H2	6	5
7tjq	SEQ_H2	6	5
8ruu	SEQ_H2	6	5
7wb5	SEQ_H2	6	5
6wmw	SEQ_H2	6	5
6bft	SEQ_H2	6	5
6i07	SEQ_H2	6	5
8dwy	SEQ_H2	6	5
4d9r	SEQ_H2	6	5
3t2n	SEQ_H2	6	5
