seq192	seq5331	spike glycoprotein
seq224	seq222	hemagglutinin
seq224	seq223	hemagglutinin
seq224	seq224	hemagglutinin
seq224	seq284	spike glycoprotein
seq224	seq286	spike glycoprotein
seq224	seq288	spike glycoprotein
seq224	seq404	spike glycoprotein
seq224	seq405	spike glycoprotein
seq224	seq875	spike protein s1
seq224	seq910	envelope glycoprotein gp160
seq224	seq911	envelope glycoprotein gp160
seq224	seq912	envelope glycoprotein gp160
seq224	seq1112	hemagglutinin
seq224	seq1139	spike glycoprotein
seq224	seq1140	spike glycoprotein
seq224	seq1197	spike protein s1
seq224	seq1199	spike protein s1
seq224	seq1211	envelope glycoprotein gp160
seq224	seq1212	envelope glycoprotein gp160
seq224	seq1213	envelope glycoprotein gp160
seq224	seq1386	spike glycoprotein
seq224	seq1387	spike glycoprotein
seq224	seq1388	spike glycoprotein
seq224	seq1389	spike glycoprotein
seq224	seq1398	spike glycoprotein
seq224	seq1399	spike glycoprotein
seq224	seq1400	spike glycoprotein
seq224	seq1402	spike glycoprotein
seq224	seq1403	spike glycoprotein
seq224	seq1407	spike glycoprotein
seq224	seq1408	spike glycoprotein
seq224	seq1503	neuraminidase
seq224	seq1504	neuraminidase
seq224	seq1505	neuraminidase
seq224	seq1506	neuraminidase
seq224	seq1507	neuraminidase
seq224	seq1508	neuraminidase
seq224	seq1509	neuraminidase
seq224	seq1510	neuraminidase
seq224	seq1511	neuraminidase
seq224	seq1512	neuraminidase
seq224	seq1513	neuraminidase
seq224	seq1514	neuraminidase
seq224	seq1515	neuraminidase
seq224	seq1516	neuraminidase
seq224	seq1517	neuraminidase
seq224	seq1518	neuraminidase
seq224	seq1519	neuraminidase
seq224	seq1520	neuraminidase
seq224	seq1521	neuraminidase
seq224	seq1522	neuraminidase
seq224	seq1523	neuraminidase
seq224	seq1524	neuraminidase
seq224	seq1525	neuraminidase
seq224	seq1526	neuraminidase
seq224	seq1527	neuraminidase
seq224	seq1528	neuraminidase
seq224	seq1529	neuraminidase
seq224	seq1530	neuraminidase
seq224	seq1531	neuraminidase
seq224	seq1532	neuraminidase
seq224	seq1533	neuraminidase
seq224	seq1534	neuraminidase
seq224	seq1535	neuraminidase
seq224	seq1777	spike glycoprotein
seq224	seq1778	spike glycoprotein
seq224	seq1978	surface glycoprotein
seq224	seq1979	surface glycoprotein
seq224	seq1980	surface glycoprotein
seq224	seq1981	surface glycoprotein
seq224	seq2420	envelope glycoprotein gp120
seq224	seq2449	envelope glycoprotein gp120
seq224	seq2507	spike glycoprotein
seq224	seq2509	spike glycoprotein
seq224	seq2510	spike glycoprotein
seq224	seq2524	envelope glycoprotein gp120
seq224	seq2525	envelope glycoprotein gp120
seq224	seq2526	envelope glycoprotein gp120
seq224	seq2574	envelope glycoprotein gp160
seq224	seq2575	envelope glycoprotein gp160
seq224	seq2576	envelope glycoprotein gp160
seq224	seq2672	spike glycoprotein
seq224	seq2673	spike glycoprotein
seq224	seq2674	spike glycoprotein
seq224	seq2807	surface glycoprotein
seq224	seq2964	envelope glycoprotein gp160
seq224	seq2965	envelope glycoprotein gp160
seq224	seq2966	envelope glycoprotein gp160
seq224	seq2990	spike glycoprotein
seq224	seq2991	spike glycoprotein
seq224	seq2992	spike glycoprotein
seq224	seq3060	envelope glycoprotein gp120
seq224	seq3065	spike protein s1
seq224	seq3162	spike protein s1
seq224	seq3196	spike glycoprotein
seq224	seq3198	spike glycoprotein
seq224	seq3200	spike glycoprotein
seq224	seq3380	hemagglutinin | hemagglutinin
seq224	seq3381	hemagglutinin | hemagglutinin
seq224	seq3382	hemagglutinin | hemagglutinin
seq224	seq3533	envelope glycoprotein gp120
seq224	seq3570	spike glycoprotein
seq224	seq3571	spike glycoprotein
seq224	seq3572	spike glycoprotein
seq224	seq3783	envelope glycoprotein gp160
seq224	seq3784	envelope glycoprotein gp160
seq224	seq3785	envelope glycoprotein gp160
seq224	seq3880	hemagglutinin
seq224	seq3974	spike glycoprotein
seq224	seq3975	spike glycoprotein
seq224	seq3976	spike glycoprotein
seq224	seq3996	spike glycoprotein
seq224	seq4162	spike protein s1
seq224	seq4163	spike protein s1
seq224	seq4173	envelope glycoprotein gp120
seq224	seq4205	surface glycoprotein
seq224	seq4206	surface glycoprotein
seq224	seq4207	surface glycoprotein
seq224	seq4274	spike glycoprotein
seq224	seq4278	spike glycoprotein
seq224	seq4279	spike glycoprotein
seq224	seq4367	envelope glycoprotein gp160
seq224	seq4368	envelope glycoprotein gp160
seq224	seq4369	envelope glycoprotein gp160
seq224	seq4386	spike glycoprotein
seq224	seq4498	spike glycoprotein
seq224	seq4499	spike glycoprotein
seq224	seq4500	spike glycoprotein
seq224	seq4657	spike glycoprotein
seq224	seq4658	spike glycoprotein
seq224	seq4661	spike glycoprotein
seq224	seq4686	envelope glycoprotein gp120
seq224	seq4728	envelope glycoprotein gp120
seq224	seq4832	envelope glycoprotein gp120
seq224	seq4906	envelope glycoprotein gp120
seq224	seq4942	spike protein s1
seq224	seq5036	spike glycoprotein
seq224	seq5039	spike glycoprotein
seq224	seq5041	spike glycoprotein
seq224	seq5100	envelope glycoprotein gp120
seq224	seq5167	envelope glycoprotein gp120
seq224	seq5251	spike glycoprotein
seq224	seq5254	envelope glycoprotein gp120
seq224	seq5263	hemagglutinin
seq224	seq5264	hemagglutinin
seq224	seq5384	spike glycoprotein
seq224	seq5385	spike glycoprotein
seq224	seq5390	envelope glycoprotein gp120
seq224	seq5406	spike glycoprotein
seq224	seq5435	envelope glycoprotein gp160
seq229	seq2313	fusion glycoprotein f0
seq229	seq2315	fusion glycoprotein f0
seq229	seq2316	fusion glycoprotein f0
seq229	seq2480	spike glycoprotein
seq229	seq2481	spike glycoprotein
seq229	seq2482	spike glycoprotein
seq229	seq2655	spike protein s1
seq229	seq3347	fusion glycoprotein f0
seq229	seq4209	spike protein s1
seq229	seq4210	spike protein s1
seq229	seq4443	surface glycoprotein
seq229	seq4444	surface glycoprotein
seq229	seq4850	envelope glycoprotein gp160
seq229	seq4851	envelope glycoprotein gp160
seq229	seq4852	envelope glycoprotein gp160
seq352	seq352	spike protein s1
seq352	seq691	spike protein s1
seq352	seq692	spike protein s1
seq352	seq896	spike protein s1
seq352	seq900	spike protein s1
seq352	seq901	spike protein s1
seq352	seq2773	spike protein s1
seq352	seq2774	spike protein s1
seq352	seq2775	spike protein s1
seq352	seq2776	spike protein s1
seq352	seq5047	surface glycoprotein
seq384	seq1046	fusion glycoprotein f0
seq384	seq1345	spike glycoprotein
seq384	seq1346	spike glycoprotein
seq384	seq1347	spike glycoprotein
seq384	seq3233	spike glycoprotein
seq384	seq3234	spike glycoprotein
seq384	seq3235	spike glycoprotein
seq384	seq4128	spike glycoprotein
seq384	seq4129	spike glycoprotein
seq384	seq4130	spike glycoprotein
seq384	seq5168	spike protein s1
seq416	seq416	spike glycoprotein
seq416	seq417	spike glycoprotein
seq416	seq418	spike glycoprotein
seq416	seq452	spike glycoprotein
seq416	seq454	spike glycoprotein
seq416	seq456	spike glycoprotein
seq416	seq851	spike protein s1
seq416	seq1891	spike protein s1
seq416	seq1892	spike protein s1
seq416	seq1893	spike protein s1
seq416	seq1894	spike protein s1
seq416	seq1895	spike protein s1
seq416	seq1896	spike protein s1
seq416	seq1897	spike protein s1
seq416	seq1898	spike protein s1
seq416	seq1911	spike glycoprotein
seq416	seq1914	spike glycoprotein
seq416	seq1916	spike glycoprotein
seq416	seq1918	spike glycoprotein
seq416	seq2247	spike protein s1
seq416	seq2248	spike glycoprotein
seq416	seq2249	spike glycoprotein
seq416	seq2250	spike glycoprotein
seq416	seq2375	spike protein s1
seq416	seq2376	spike protein s1
seq416	seq2386	spike protein s1
seq416	seq2387	spike protein s1
seq416	seq2609	spike glycoprotein
seq416	seq2610	spike glycoprotein
seq416	seq3287	spike protein s1
seq416	seq3288	spike protein s1
seq416	seq3548	spike glycoprotein
seq416	seq3837	spike glycoprotein
seq416	seq3838	spike glycoprotein
seq416	seq4229	spike protein s1
seq416	seq4307	spike protein s1
seq416	seq4429	spike protein s1
seq416	seq4497	spike protein s1
seq416	seq5368	spike protein s1
seq416	seq5455	spike protein s1
seq448	seq453	spike glycoprotein
seq448	seq455	spike glycoprotein
seq448	seq457	spike glycoprotein
seq448	seq1437	spike protein s1
seq448	seq1439	spike protein s1
seq448	seq1479	spike protein s1
seq448	seq1569	spike protein s1
seq448	seq1579	spike protein s1
seq448	seq1580	spike protein s1
seq448	seq1581	spike protein s1
seq448	seq1582	spike protein s1
seq448	seq1779	spike glycoprotein
seq448	seq1780	spike glycoprotein
seq448	seq1868	spike protein s1
seq448	seq1869	spike protein s1
seq448	seq1872	spike protein s1
seq448	seq1873	spike protein s1
seq448	seq1874	spike protein s1
seq448	seq1875	spike protein s1
seq448	seq1876	spike glycoprotein
seq448	seq1884	spike glycoprotein
seq448	seq1885	spike glycoprotein
seq448	seq1886	spike glycoprotein
seq448	seq2358	spike glycoprotein
seq448	seq2359	spike glycoprotein
seq448	seq2360	spike glycoprotein
seq448	seq2361	spike glycoprotein
seq448	seq2362	spike glycoprotein
seq448	seq2363	spike glycoprotein
seq448	seq2364	spike glycoprotein
seq448	seq2365	spike glycoprotein
seq448	seq2366	spike glycoprotein
seq448	seq2367	spike protein s1
seq448	seq2374	spike protein s1
seq448	seq3272	hemagglutinin
seq448	seq3273	hemagglutinin
seq448	seq3274	hemagglutinin
seq448	seq3969	spike glycoprotein
seq448	seq4015	spike protein s1
seq448	seq4019	spike glycoprotein
seq448	seq4124	spike glycoprotein
seq448	seq4764	spike glycoprotein
seq448	seq4765	spike glycoprotein
seq448	seq4766	spike glycoprotein
seq448	seq4915	spike protein s1
seq448	seq5178	spike protein s1
seq448	seq5458	spike protein s1
seq480	seq483	spike protein s1
seq480	seq484	spike protein s1
seq480	seq855	spike protein s1
seq480	seq856	spike protein s1
seq480	seq857	spike protein s1
seq480	seq858	spike protein s1
seq480	seq1381	spike protein s1
seq480	seq1600	spike glycoprotein
seq480	seq1692	spike glycoprotein
seq480	seq1888	spike glycoprotein
seq480	seq1948	spike protein s1
seq480	seq2335	spike glycoprotein
seq480	seq2378	spike glycoprotein
seq480	seq2379	spike glycoprotein
seq480	seq2380	spike glycoprotein
seq480	seq2381	spike glycoprotein
seq480	seq2382	spike glycoprotein
seq480	seq2383	spike glycoprotein
seq480	seq2384	spike protein s1
seq480	seq2385	spike protein s1
seq480	seq2628	spike glycoprotein
seq480	seq3960	spike protein s1
seq480	seq3961	spike protein s1
seq480	seq4045	spike glycoprotein
seq480	seq4046	spike glycoprotein
seq480	seq4047	spike glycoprotein
seq480	seq4420	spike protein s1
seq480	seq4421	spike protein s1
seq480	seq4502	surface glycoprotein
seq480	seq4568	spike protein s1
seq480	seq4569	spike protein s1
seq480	seq5394	spike glycoprotein
seq512	seq1012	spike protein s1
seq512	seq1013	spike protein s1
seq512	seq1014	spike protein s1
seq512	seq1015	spike protein s1
seq512	seq1377	spike protein s1
seq512	seq1378	spike protein s1
seq512	seq1379	spike protein s1
seq512	seq1380	spike protein s1
seq512	seq2304	spike glycoprotein
seq512	seq2305	spike glycoprotein
seq512	seq2306	spike glycoprotein
seq512	seq2307	spike glycoprotein
seq512	seq2805	spike glycoprotein
seq512	seq2806	spike glycoprotein
seq512	seq3714	spike protein s1
seq640	seq640	spike glycoprotein
seq640	seq642	spike glycoprotein
seq640	seq643	spike glycoprotein
seq640	seq645	spike glycoprotein
seq640	seq647	spike glycoprotein
seq640	seq649	spike glycoprotein
seq640	seq704	spike glycoprotein
seq640	seq847	spike protein s1
seq640	seq848	spike protein s1
seq640	seq1382	spike glycoprotein
seq640	seq1383	spike glycoprotein
seq640	seq1384	spike glycoprotein
seq640	seq1385	spike glycoprotein
seq640	seq1404	spike glycoprotein
seq640	seq1405	spike glycoprotein
seq640	seq2029	spike glycoprotein
seq640	seq2031	spike glycoprotein
seq640	seq2035	spike protein s1
seq640	seq2038	spike glycoprotein
seq640	seq2041	spike glycoprotein
seq640	seq2043	spike glycoprotein
seq640	seq2045	spike glycoprotein
seq640	seq2047	spike glycoprotein
seq640	seq2049	spike glycoprotein
seq640	seq2051	spike glycoprotein
seq640	seq2053	spike glycoprotein
seq640	seq2055	spike glycoprotein
seq640	seq2057	spike glycoprotein
seq640	seq2059	spike glycoprotein
seq640	seq2061	spike glycoprotein
seq640	seq3406	spike glycoprotein
seq640	seq3407	spike glycoprotein
seq640	seq3733	neuraminidase
seq640	seq3734	neuraminidase
seq640	seq3735	neuraminidase
seq640	seq3736	neuraminidase
seq640	seq3952	spike glycoprotein
seq640	seq3953	spike glycoprotein
seq640	seq3954	spike glycoprotein
seq640	seq4560	hemagglutinin
seq640	seq4561	hemagglutinin
seq640	seq5020	surface glycoprotein
seq640	seq5021	surface glycoprotein
seq640	seq5250	spike protein s1
seq640	seq5489	spike glycoprotein
seq736	seq626	spike glycoprotein
seq736	seq933	spike glycoprotein
seq736	seq978	spike glycoprotein
seq736	seq979	spike glycoprotein
seq736	seq1359	spike glycoprotein
seq736	seq1360	spike glycoprotein
seq736	seq1361	spike glycoprotein
seq736	seq1362	spike glycoprotein
seq736	seq1363	spike glycoprotein
seq736	seq1364	spike glycoprotein
seq736	seq1401	spike glycoprotein
seq736	seq1409	spike glycoprotein
seq736	seq1410	spike glycoprotein
seq736	seq1877	spike glycoprotein
seq736	seq1878	spike glycoprotein
seq736	seq1880	spike glycoprotein
seq736	seq1881	spike glycoprotein
seq736	seq1882	spike glycoprotein
seq736	seq1883	spike glycoprotein
seq736	seq2024	spike glycoprotein
seq736	seq2025	spike glycoprotein
seq736	seq2026	spike glycoprotein
seq736	seq2027	spike glycoprotein
seq736	seq2241	spike glycoprotein
seq736	seq2252	spike glycoprotein
seq736	seq2258	spike glycoprotein
seq736	seq2259	spike glycoprotein
seq736	seq2443	spike glycoprotein
seq736	seq2444	spike glycoprotein
seq736	seq2869	spike glycoprotein
seq736	seq2871	spike glycoprotein
seq736	seq3782	spike glycoprotein
seq736	seq3844	spike glycoprotein
seq736	seq3845	spike glycoprotein
seq736	seq3846	spike glycoprotein
seq736	seq3847	spike glycoprotein
seq736	seq4140	spike glycoprotein
seq736	seq4141	spike glycoprotein
seq736	seq4230	spike glycoprotein
seq736	seq4231	spike glycoprotein
seq736	seq4232	spike glycoprotein
seq736	seq4233	spike glycoprotein
seq736	seq4234	spike glycoprotein
seq736	seq4401	spike glycoprotein
seq736	seq4402	spike glycoprotein
seq736	seq4403	spike glycoprotein
seq736	seq4681	spike glycoprotein
seq736	seq4758	spike protein s1
seq736	seq4784	spike glycoprotein
seq736	seq4785	spike glycoprotein
seq736	seq5010	hemagglutinin
seq736	seq5011	hemagglutinin
seq736	seq5012	hemagglutinin
seq768	seq275	spike glycoprotein
seq768	seq276	spike glycoprotein
seq768	seq277	spike glycoprotein
seq768	seq278	spike glycoprotein
seq768	seq546	spike protein s1
seq768	seq629	spike glycoprotein
seq768	seq689	spike protein s1
seq768	seq690	spike protein s1
seq768	seq768	spike protein s1
seq768	seq807	neuraminidase
seq768	seq808	neuraminidase
seq768	seq809	neuraminidase
seq768	seq810	neuraminidase
seq768	seq811	spike glycoprotein
seq768	seq814	spike glycoprotein
seq768	seq817	spike glycoprotein
seq768	seq820	spike glycoprotein
seq768	seq1021	spike protein s1
seq768	seq1351	spike glycoprotein
seq768	seq1352	spike glycoprotein
seq768	seq1353	spike glycoprotein
seq768	seq1373	spike protein s1
seq768	seq1374	spike protein s1
seq768	seq1453	spike glycoprotein
seq768	seq1454	spike glycoprotein
seq768	seq1455	spike glycoprotein
seq768	seq1601	spike glycoprotein
seq768	seq1694	spike glycoprotein
seq768	seq1702	spike protein s1
seq768	seq1703	spike protein s1
seq768	seq1735	spike protein s1
seq768	seq1766	spike protein s1
seq768	seq1870	spike protein s1
seq768	seq1871	spike protein s1
seq768	seq1879	spike glycoprotein
seq768	seq1985	spike protein s1
seq768	seq2014	spike glycoprotein
seq768	seq2015	spike glycoprotein
seq768	seq2222	fusion glycoprotein f0
seq768	seq2223	fusion glycoprotein f0
seq768	seq2224	fusion glycoprotein f0
seq768	seq2285	spike glycoprotein
seq768	seq2286	spike glycoprotein
seq768	seq2287	spike glycoprotein
seq768	seq2288	spike glycoprotein
seq768	seq2327	spike protein s1
seq768	seq2472	spike glycoprotein
seq768	seq2475	spike glycoprotein
seq768	seq2496	spike protein s1
seq768	seq2499	spike protein s1
seq768	seq2500	spike protein s1
seq768	seq2505	spike glycoprotein
seq768	seq2506	spike glycoprotein
seq768	seq2508	spike glycoprotein
seq768	seq2842	spike glycoprotein
seq768	seq2843	spike glycoprotein
seq768	seq2934	fusion glycoprotein f0
seq768	seq3091	spike protein s1
seq768	seq3092	spike protein s1
seq768	seq3231	hemagglutinin
seq768	seq3232	hemagglutinin
seq768	seq3535	spike protein s1
seq768	seq3536	spike protein s1
seq768	seq3556	fusion glycoprotein f0
seq768	seq3557	fusion glycoprotein f0
seq768	seq3653	fusion glycoprotein f0
seq768	seq3654	fusion glycoprotein f0
seq768	seq3655	fusion glycoprotein f0
seq768	seq3918	spike glycoprotein
seq768	seq3919	spike glycoprotein
seq768	seq3920	spike glycoprotein
seq768	seq3977	spike glycoprotein
seq768	seq3978	spike glycoprotein
seq768	seq3979	spike glycoprotein
seq768	seq4000	surface glycoprotein
seq768	seq4001	surface glycoprotein
seq768	seq4016	spike glycoprotein
seq768	seq4038	spike glycoprotein
seq768	seq4039	spike glycoprotein
seq768	seq4040	spike glycoprotein
seq768	seq4214	hemagglutinin
seq768	seq4228	spike protein s1
seq768	seq4413	spike protein s1
seq768	seq4447	spike glycoprotein
seq768	seq4448	spike glycoprotein
seq768	seq4655	spike protein s1
seq768	seq4690	spike glycoprotein
seq768	seq4824	spike protein s1
seq768	seq4856	spike glycoprotein
seq768	seq4857	spike glycoprotein
seq768	seq4858	spike glycoprotein
seq768	seq4865	spike protein s1
seq768	seq4937	spike protein s1
seq768	seq4970	spike protein s1
seq768	seq4971	spike protein s1
seq768	seq5037	spike glycoprotein
seq768	seq5038	spike glycoprotein
seq768	seq5040	spike glycoprotein
seq768	seq5153	spike glycoprotein
seq768	seq5304	spike glycoprotein
seq768	seq5314	spike glycoprotein
seq768	seq5315	spike glycoprotein
seq768	seq5373	spike glycoprotein
seq768	seq5472	spike glycoprotein
seq928	seq24	spike protein s1
seq928	seq26	spike protein s1
seq928	seq93	spike glycoprotein
seq928	seq94	spike glycoprotein
seq928	seq95	spike glycoprotein
seq928	seq127	spike protein s1
seq928	seq339	spike protein s1
seq928	seq342	spike protein s1
seq928	seq571	spike protein s1
seq928	seq596	spike protein s1
seq928	seq597	spike glycoprotein
seq928	seq734	spike protein s1
seq928	seq738	hemagglutinin | hemagglutinin
seq928	seq805	neuraminidase
seq928	seq812	spike glycoprotein
seq928	seq815	spike glycoprotein
seq928	seq818	spike glycoprotein
seq928	seq822	spike glycoprotein
seq928	seq854	spike protein s1
seq928	seq903	spike protein s1
seq928	seq904	spike protein s1
seq928	seq980	spike protein s1
seq928	seq993	spike protein s1
seq928	seq1059	spike protein s1
seq928	seq1060	spike protein s1
seq928	seq1067	spike glycoprotein
seq928	seq1069	neuraminidase
seq928	seq1085	spike protein s1
seq928	seq1086	spike protein s1
seq928	seq1089	spike glycoprotein
seq928	seq1090	spike glycoprotein
seq928	seq1091	spike glycoprotein
seq928	seq1092	spike glycoprotein
seq928	seq1133	spike protein s1
seq928	seq1134	spike protein s1
seq928	seq1141	spike glycoprotein
seq928	seq1185	spike protein s1
seq928	seq1594	spike protein s1
seq928	seq1617	spike glycoprotein
seq928	seq1621	spike glycoprotein
seq928	seq1624	spike glycoprotein
seq928	seq1734	spike protein s1
seq928	seq1741	spike glycoprotein
seq928	seq1761	spike glycoprotein
seq928	seq1762	spike glycoprotein
seq928	seq1767	spike protein s1
seq928	seq1769	spike protein s1
seq928	seq1941	spike glycoprotein
seq928	seq1942	spike glycoprotein
seq928	seq1943	spike glycoprotein
seq928	seq1944	spike glycoprotein
seq928	seq1945	spike glycoprotein
seq928	seq1957	spike protein s1
seq928	seq1958	spike protein s1
seq928	seq1959	spike protein s1
seq928	seq1982	spike glycoprotein
seq928	seq2016	spike protein s1
seq928	seq2018	spike protein s1
seq928	seq2020	spike protein s1
seq928	seq2021	spike protein s1
seq928	seq2114	spike glycoprotein
seq928	seq2115	spike glycoprotein
seq928	seq2116	spike glycoprotein
seq928	seq2165	spike glycoprotein
seq928	seq2166	spike glycoprotein
seq928	seq2167	spike glycoprotein
seq928	seq2168	spike glycoprotein
seq928	seq2169	spike glycoprotein
seq928	seq2170	spike glycoprotein
seq928	seq2171	spike glycoprotein
seq928	seq2172	spike protein s1
seq928	seq2198	spike protein s1
seq928	seq2199	spike protein s1
seq928	seq2213	spike glycoprotein
seq928	seq2214	spike glycoprotein
seq928	seq2215	spike glycoprotein
seq928	seq2243	spike protein s1
seq928	seq2245	spike protein s1
seq928	seq2246	spike protein s1
seq928	seq2255	spike glycoprotein
seq928	seq2256	spike glycoprotein
seq928	seq2257	spike glycoprotein
seq928	seq2264	spike glycoprotein
seq928	seq2265	spike glycoprotein
seq928	seq2266	spike glycoprotein
seq928	seq2267	spike glycoprotein
seq928	seq2268	spike glycoprotein
seq928	seq2269	spike glycoprotein
seq928	seq2284	spike glycoprotein
seq928	seq2325	surface glycoprotein
seq928	seq2330	spike protein s1
seq928	seq2331	spike protein s1
seq928	seq2368	spike glycoprotein
seq928	seq2369	spike glycoprotein
seq928	seq2370	spike glycoprotein
seq928	seq2371	spike glycoprotein
seq928	seq2372	spike glycoprotein
seq928	seq2373	spike protein s1
seq928	seq2393	spike protein s1
seq928	seq2400	spike protein s1
seq928	seq2437	spike protein s1
seq928	seq2439	spike protein s1
seq928	seq2462	spike glycoprotein
seq928	seq2463	spike glycoprotein
seq928	seq2464	spike glycoprotein
seq928	seq2757	spike protein s1
seq928	seq2993	spike protein s1
seq928	seq3151	spike protein s1
seq928	seq3152	spike protein s1
seq928	seq3153	spike protein s1
seq928	seq3154	spike protein s1
seq928	seq3164	hemagglutinin | hemagglutinin
seq928	seq3165	hemagglutinin | hemagglutinin
seq928	seq3166	hemagglutinin | hemagglutinin
seq928	seq3167	hemagglutinin | hemagglutinin
seq928	seq3168	hemagglutinin | hemagglutinin
seq928	seq3169	hemagglutinin | hemagglutinin
seq928	seq3207	spike glycoprotein
seq928	seq3209	spike glycoprotein
seq928	seq3210	spike glycoprotein
seq928	seq3215	spike glycoprotein
seq928	seq3216	spike glycoprotein
seq928	seq3217	spike glycoprotein
seq928	seq3279	neuraminidase
seq928	seq3280	neuraminidase
seq928	seq3281	neuraminidase
seq928	seq3282	neuraminidase
seq928	seq3293	spike protein s1
seq928	seq3294	spike protein s1
seq928	seq3311	spike protein s1
seq928	seq3368	spike glycoprotein
seq928	seq3375	spike glycoprotein
seq928	seq3608	spike glycoprotein
seq928	seq3609	spike glycoprotein
seq928	seq3621	spike glycoprotein
seq928	seq3624	spike glycoprotein
seq928	seq3630	surface glycoprotein
seq928	seq3631	surface glycoprotein
seq928	seq3632	surface glycoprotein
seq928	seq3646	spike glycoprotein
seq928	seq3647	spike glycoprotein
seq928	seq3648	spike glycoprotein
seq928	seq3778	surface glycoprotein
seq928	seq3779	surface glycoprotein
seq928	seq3903	spike protein s1
seq928	seq3904	spike protein s1
seq928	seq3908	spike protein s1
seq928	seq3933	spike glycoprotein
seq928	seq3970	spike glycoprotein
seq928	seq3991	spike protein s1
seq928	seq4007	spike protein s1
seq928	seq4119	spike glycoprotein
seq928	seq4120	spike glycoprotein
seq928	seq4121	spike glycoprotein
seq928	seq4125	spike glycoprotein
seq928	seq4126	spike glycoprotein
seq928	seq4127	spike glycoprotein
seq928	seq4152	spike protein s1
seq928	seq4185	spike glycoprotein
seq928	seq4186	spike glycoprotein
seq928	seq4187	spike glycoprotein
seq928	seq4204	spike protein s1
seq928	seq4248	spike glycoprotein
seq928	seq4249	spike glycoprotein
seq928	seq4271	spike protein s1
seq928	seq4469	surface glycoprotein
seq928	seq4482	spike protein s1
seq928	seq4484	surface glycoprotein
seq928	seq4496	spike protein s1
seq928	seq4522	spike glycoprotein
seq928	seq4523	spike glycoprotein
seq928	seq4524	spike glycoprotein
seq928	seq4609	spike glycoprotein
seq928	seq4687	spike protein s1
seq928	seq4693	surface glycoprotein
seq928	seq4710	spike protein s1
seq928	seq4711	spike protein s1
